"GeneSymbol","Log2FoldChange","DirectionalFoldChange"
"EFEMP2",2.20263630279923,4.60319737281237
"GPCPD1",1.71915075133736,3.29242539810172
"ARHGAP39",1.38572738081588,2.61303668808084
"XLOC_014255",-2.23339553277604,-4.70239435682419
"NME6",-1.33112999922691,-2.51599664638734
"TPST1",2.70136540598013,6.50417198476077
"ATP13A2",1.16295516066678,2.23915618267646
"ARAP3",2.70210187934114,6.50749311093285
"LOC729680",-1.61094944188019,-3.05452795050175
"REEP2",3.32469188331383,10.0191754830433
"GALNT6",1.2398732248828,2.36177777531677
"CCDC19",1.8448025135378,3.59203775394556
"LOC100653030",1.12742050950676,2.18467777760713
"FAM131A",1.7221960084079,3.29938242691397
"PALLD",1.20784513479591,2.30992359848272
"PAG1",1.7212307569242,3.29717567597973
"SPSB3",1.36380425244964,2.57362927609786
"TPM3",-3.27205910014214,-9.6602404564728
"UNC5B",3.32344534299044,10.0105222945023
"SMYD5",-1.08783401143721,-2.12554678091681
"ALKBH4",-1.09763942250184,-2.14004246218322
"SLC22A23",1.19345407526087,2.28699636905695
"LOC100130547",1.74395072558786,3.34951154745636
"UBE2J1",-1.24473349024042,-2.36974773678953
"GGTLC1",1.47398937050222,2.7778898045005
"SPACA4",1.40391716712912,2.64619094342003
"XLOC_000350",1.15208610362775,2.22235008873212
"XLOC_009868",1.67956014947518,3.20330273484056
"SLC29A2",-1.05996931468304,-2.08488717682598
"MAPRE3",2.81777145909628,7.05072425204933
"HES2",4.80347592936467,27.9248171580705
"PGM2L1",1.42539595303621,2.68588205476305
"LOC100506639",-1.15070334807399,-2.22022109080563
"ZBTB2",-1.55995177131276,-2.94843986783243
"RAB7L1",1.26313986461684,2.40017544271174
"SRSF7",-1.58057572181506,-2.99089180429606
"C16orf55",1.4119236295147,2.66091722015486
"LOC100506802",1.58768511197086,3.00566685641424
"CYP20A1",-1.09003548683247,-2.12879272745019
"MEIS2",-1.13270135401154,-2.19268923118824
"LOC646626",-2.04240983862653,-4.11933038068356
"AFF1",1.24627648683268,2.37228359408406
"GABPB1",-2.10640854958236,-4.30617977196769
"LOC100506848",1.01937215140581,2.02703661852846
"SELM",3.24230515909781,9.46304941608078
"AKR1C4",-2.78529603678325,-6.89378371673414
"KIAA1539",1.39529116385512,2.6304163359044
"EPOR",2.21224487229168,4.63395769143481
"NUAK1",-1.60144547632261,-3.03447193233915
"AMH",1.55144880504752,2.93111344148851
"N4BP1",1.06065144369373,2.08587317750551
"VWA1",1.11247461397657,2.16216198938966
"ADH5",-1.30049429021184,-2.46313259044546
"ATP8A1",1.77534895946554,3.42320800907563
"CNNM2",1.89536533264643,3.72016170510644
"MANSC1",-1.03477927864011,-2.04880017125524
"FANK1",1.68080897666108,3.20607678155805
"NR4A3",4.72851199587485,26.5108678955006
"C1QL4",4.72851199587485,26.5108678955006
"DRD4",1.05403485204829,2.07632869959639
"NRTN",4.4189393324649,21.3911083787135
"SPDYE2",1.29438613862956,2.45272610661691
"TNFRSF11A",1.42868801946611,2.69201793096084
"SLC1A4",2.47157935222835,5.54650644132435
"GDF11",1.80437677196561,3.49278241499177
"LINC00239",-1.51964860937299,-2.86721205726154
"HMGA1P4",-1.17758759930492,-2.26198223573919
"C12orf5",1.8024782494558,3.48818909164296
"PSTK",-1.81933376161548,-3.52918182818002
"PLEKHG5",1.5792727922516,2.98819188360974
"GPRC5B",3.20188824536443,9.20162233934984
"GMCL1",1.03406335518188,2.04778372621055
"PPARGC1B",1.21891355376453,2.32771358811017
"CRYGS",1.98372974144349,3.95514268337063
"LOC730183",-1.21863424889005,-2.3272629878075
"PRR13",-1.3904978598605,-2.62169137152097
"DOCK6",1.03990113992878,2.05608675600407
"PLEKHG6",1.10288190662917,2.14783312282933
"SAMD4A",2.33944259231405,5.06107057468149
"XLOC_013602",2.02889025262483,4.08090818607773
"XLOC_l2_007656",-3.16234765700472,-8.95285398448577
"LPHN1",2.58943464874284,6.01862799790003
"SLC35A5",-1.30611909386619,-2.47275463826775
"LOC254128",-1.03414965836117,-2.04790622994643
"RHOF",2.08340326369869,4.23805779974699
"DTWD1",-1.58732710108626,-3.00492107999162
"SLC25A30",1.50955323426214,2.84721854393123
"CAPNS2",-2.07831365859891,-4.22313292872512
"CENPK",-1.43314486411055,-2.70034710429061
"MTSS1L",1.9085970803175,3.75443829338186
"XLOC_006260",-1.68125404373512,-3.20706599916444
"ZNF675",-1.36181928219694,-2.57009071483918
"MAP3K12",4.64758038804936,25.0646188065244
"EDN2",4.6444056225184,25.0095227571273
"MTERF",-2.20145654060523,-4.59943465219725
"LOC642236",-1.06315381434757,-2.08949428733724
"XLOC_012895",-1.14760432510131,-2.21545699907985
"VKORC1",1.95432815665471,3.87535414804901
"SGSM2",-1.06381333567128,-2.09044970829278
"ANP32C",-3.12842997580763,-8.74482780249866
"MUC20",-1.10419021100567,-2.14978176333179
"MB21D1",-1.28366567561921,-2.43456779494362
"PPAN",-1.59852515945921,-3.02833573829509
"KIF16B",1.18838289568423,2.27897152021151
"HGSNAT",-1.90973782108877,-3.75740810639376
"GALK1",1.19549946913356,2.29024107829733
"NPHP1",1.94856452833492,3.85990282756718
"OSTCP1",-2.1455386059762,-4.42457414546156
"ZZZ3",-1.03130294995473,-2.04386931025165
"SMAP2",1.15726457262794,2.23034141729463
"PDE6D",1.2075100768876,2.30938719385073
"NT5DC3",1.24441474938524,2.36922423600442
"AGSK1",1.65356793936657,3.14610743899347
"CARD9",-1.57331743232646,-2.97588222823763
"SUGT1",-1.09557788854168,-2.13698663992267
"WDR45",-1.61707180027038,-3.06751798025756
"BCCIP",-1.03445267621174,-2.04833640909038
"SS18",-1.18562307916851,-2.27461610823799
"IFIT3",-1.55241725358589,-2.93308169216925
"MAP1A",3.11423702265053,8.65921967624749
"CYP2U1",3.11423702265053,8.65921967624749
"S1PR2",2.39875438103795,5.27347657167261
"LOC100506662",3.11787054618111,8.68105598418098
"ITIH4",3.11850771808801,8.6848908532864
"ZBTB33",-1.38721314527006,-2.61572911907586
"CFP",1.6772989582855,3.19828600826552
"JAK3",2.55258393515743,5.86684116986502
"EVL",-1.64923721424441,-3.13667752017591
"KCNH2",2.05235786883258,4.14783317043841
"CDX2",1.24856572952985,2.37605087941752
"MYO15B",1.95170420377636,3.86831211587829
"AQP11",1.38284806026728,2.60782680860819
"LNX1",1.53818172249606,2.90428236144094
"LOC100127888",-1.01566788701595,-2.02183867443703
"LRRC61",-1.06755247551583,-2.09587470915074
"FBXO31",1.07878789696718,2.11226068622544
"FAM165B",-1.18093872003725,-2.2672425200425
"FGFR3",1.29327477963169,2.4508374125358
"ZNF259P1",-1.90468787861233,-3.74427884213051
"SLC7A2",1.01729028795312,2.02411363759451
"KIAA1199",-1.29552185373816,-2.45465769627476
"MYT1",2.05335059398908,4.15068829590251
"ZFP161",-2.23716083980551,-4.71468322150815
"FLJ44124",2.18691686948097,4.55331373913082
"CDKN2B",2.84166765118156,7.16848202716446
"CLTCL1",4.55846065703241,23.5631523817826
"TUBB2B",4.55846065703241,23.5631523817826
"KBTBD2",-1.08804136692339,-2.12585230318504
"METTL18",-2.23653006627489,-4.71262232348757
"NES",2.02052177580711,4.05730504892568
"TUBGCP3",-1.22094979482148,-2.33100127699705
"LOC728228",3.07128604061279,8.40522267563374
"RGS11",3.07207105501451,8.40979745833922
"KCNN4",1.75271967162897,3.36993244679379
"FAM173B",-1.10929159673779,-2.157396871208
"GNG8",3.07142690750651,8.4060434141698
"MICAL2",1.3873598575538,2.6159951344813
"DAPK2",1.8510911462306,3.60772943456739
"SGMS2",1.12631584683945,2.18300562360941
"FAM118A",1.41903191889425,2.67406015237707
"PNPT1",-1.59776819570045,-3.0267472257803
"GGT8P",2.36826181270642,5.16318686478262
"NIPSNAP3A",-1.29347483526333,-2.45117728881527
"ZNF821",1.2761038352968,2.42184046909947
"ZNF689",-1.97085523935665,-3.92000430670835
"TBC1D22B",1.06532525235016,2.09264160774898
"CIDEC",1.52862947513383,2.88511629914566
"STARD5",1.75843432977708,3.38330755603516
"SLC12A4",1.37220106039403,2.58865204988476
"LOC100505882",1.19615303804725,2.2912788370953
"ZNF485",-2.58708483690324,-6.00883304355884
"CCBL1",1.07596579546248,2.10813286473332
"KAT6B",-1.85746952894026,-3.62371508789973
"NCOA5",-2.20665408995594,-4.61603476654229
"TADA1",-1.85590784904787,-3.6197946327599
"HOXC13",2.08043193295444,4.22933820743077
"TBC1D16",1.17752253572191,2.26188022571892
"FAM201A",-1.32611957843377,-2.50727384880096
"CARD6",-2.31341734065351,-4.97059080422181
"TRUB1",-1.25755224137751,-2.39089743318113
"CDC42BPG",1.37087754211341,2.58627832769081
"SHD",1.45595611436179,2.74338312437444
"KLRC1",-1.91132519733299,-3.76154460280139
"FGFBP1",1.33617874459469,2.52481686034378
"USP37",1.03183155855789,2.04461832846212
"MIA3",1.35474401682258,2.55751733171803
"DIDO1",-1.66772649761925,-3.17713523023894
"LOC100270746",-1.15343427932032,-2.22442781038072
"TMEM168",-1.22477842450226,-2.33719551271177
"PDZD7",2.79831843744908,6.956291731956
"SLC23A2",2.23091188011133,4.69430597591363
"ZBED1",-1.74469305832523,-3.35123546818244
"LCAT",2.23149100064278,4.69619072258963
"CYFIP2",2.07801148884981,4.22224849414125
"TMED1",-1.04038403254147,-2.05677507561448
"ARID1B",-1.10734904148344,-2.15449394139562
"PLEKHA4",1.26913650090932,2.41017265821929
"RASSF6",1.08826023100962,2.12617483012421
"LOC100294338",-1.48646599533207,-2.80201755668046
"STK17B",1.34506870530466,2.54042294447476
"THBS1",1.20860505406519,2.31114063866712
"VRTN",-2.73475860505146,-6.65647600811104
"SERPINE1",4.1589672657193,17.8638020632709
"FAM98A",-1.24166803990464,-2.36471782292414
"SIRT4",4.15896771844139,17.8638076689872
"TUBBP5",-2.27554566581012,-4.84180731148507
"OR7G1",-1.53246225045204,-2.89279131293366
"AGAP1-IT1",-1.43006322252909,-2.69458523465343
"FRRS1",1.278868189918,2.42648541747359
"BACE1",1.75983751835116,3.38659981658044
"DGKZ",1.26504585264351,2.40334848257681
"ABHD3",1.05227884724836,2.07380299247696
"XLOC_003228",-1.61288428883735,-3.05862722913996
"LOC729080",-3.38095550610212,-10.4176322232789
"CDH15",4.15878368715099,17.8615290932559
"IL1B",4.46195397500601,22.0384976566734
"RAB3IL1",4.46195397500601,22.0384976566734
"GALNT2",1.08648508854842,2.12356031903678
"LOC100129380",1.47286964175199,2.7757346183919
"DEPDC1B",-1.2832476683244,-2.43386250404452
"PTTG3P",-1.17218313015244,-2.25352449256045
"NOTCH1",1.38761705101794,2.61646153715672
"DEFB1",1.8618745281984,3.63479633226345
"TCERG1",-1.27143149921741,-2.41400974360517
"MITF",3.33649264806684,10.1014650922568
"HEXIM1",1.48617316409231,2.80144887446771
"KIAA2018",-1.2261904604915,-2.33948415975545
"C9orf116",1.35761040612515,2.56260373425202
"C6orf64",-1.56412716367601,-2.95698548905757
"PAQR3",1.03992143869916,2.05611568542115
"SOAT1",2.2847773406424,4.87288893590895
"SNORD83B",1.03654775491085,2.05131315980093
"CIDECP",1.3568035351817,2.56117092112614
"ANKRD29",2.11586502441572,4.33449832164984
"ENPP5",2.97187130829933,7.84553216126286
"POLE2",-1.35976587899653,-2.56643527940894
"XLOC_l2_015542",-1.9811941237498,-3.94819740275516
"ABCB10",-1.07605306382532,-2.10826038916704
"STAMBPL1",-1.42811473255231,-2.69094841036472
"PPIL2",-1.33151273589941,-2.5166642108429
"LOC344887",-2.51005549560998,-5.69641990022541
"C9orf100",-1.27440979753934,-2.41899837059716
"ZNF79",1.27583651643507,2.42139176466526
"XLOC_014399",1.49890078534101,2.82627291727284
"LPCAT2",1.01650903747731,2.02301783313816
"FIZ1",-1.69243036669818,-3.23200709848827
"TRPV6",4.08355954224231,16.9540676324842
"LOC100652843",2.39509468295159,5.2601162468237
"LOC728903",-1.49151942497618,-2.8118495907732
"VLDLR",1.73036748539206,3.31812327283778
"PHF15",-4.40641773031193,-21.2062516240736
"IL11",3.28784983434772,9.76655547797672
"DIRC1",-1.44763056973041,-2.72759712575663
"ESPN",2.52811135897577,5.76816070236965
"EIF4B",-1.04622807022898,-2.06512351276622
"GZF1",1.14721759919029,2.21486320775206
"TMCC2",3.80994645831709,14.0251710255123
"FLJ45513",-2.88276640428577,-7.37563061245254
"LCA5",2.15525596803949,4.45447673177069
"C1R",2.24416591833104,4.73763127127012
"TRIM21",-1.88714870274754,-3.6990343629689
"TDRD6",2.92280684045216,7.58320035355944
"ALG10",-1.88287559119934,-3.68809442024364
"PRRG1",1.18771812414259,2.27792164731508
"SLC14A1",-3.9957557146168,-15.9529985398868
"NPAS2",1.23135898686512,2.34788050871114
"WNT4",2.92381964763182,7.58852581463209
"ZNF614",-1.08721747792869,-2.12463862582979
"RIF1",-1.20553588140013,-2.30622917108106
"LTB4R",1.51623694867232,2.86043973363736
"EPB41L5",1.98052955659775,3.94637911268345
"SUMO1P3",-1.68600648339591,-3.21764794367641
"AFF4",1.18526614175172,2.27405341470434
"C18orf18",-2.46508583515927,-5.5215979190049
"NBN",-1.6289463061767,-3.09287023809376
"ALG10B",-1.47076345419453,-2.77168528559063
"TAGLN",1.42750213079933,2.68980601386037
"OTUD3",1.23274013565512,2.35012930346264
"TMEM19",-1.15493366846989,-2.22674085409701
"ARHGAP11B",-1.03464831477507,-2.04861419528439
"PRR15",-1.18975165312993,-2.2811347212783
"VTRNA1-3",1.79669787387463,3.47424109623719
"XLOC_009167",3.7651568264109,13.5964378901452
"RNASEL",-1.48944842720984,-2.80781605884874
"LOC441268",2.49253327982242,5.62765262865987
"NR1H2",-1.00249940574179,-2.00346791522395
"UBAP1L",1.38513255952744,2.61195955851868
"SNORA43",1.48805512400718,2.80510567966081
"SLC24A6",1.61577114585293,3.06475372117606
"LOC100505876",-4.31825241790547,-19.9491091542658
"DUSP5P",2.65713367128929,6.30778580618779
"FAM132A",1.3838847692377,2.60970144529792
"LOC440925",-2.1700467759463,-4.50037985047438
"PTPRO",-4.05093262388625,-16.5749501228027
"KCTD14",-1.91712828328116,-3.77670548328095
"MED18",-1.19822444254344,-2.2945709910335
"PDE2A",2.86953859173885,7.30831385505484
"TLN2",-1.01870757071393,-2.02610307462015
"HOXB2",-2.16951423607275,-4.49871893852109
"ICAM5",2.65136119982926,6.28259769283086
"GABPA",-1.40585925607806,-2.64975552126169
"C12orf26",-2.42692731636608,-5.37746905044339
"SNPH",2.87218173852765,7.32171561478263
"LOC100505787",1.56850160450212,2.96596506413266
"TNKS1BP1",1.48462925991266,2.79845249960437
"CAND1",-1.13677413884806,-2.19888802472075
"RHOBTB2",1.13093496339114,2.1900062140086
"ARHGEF35",-1.02293299873961,-2.03204591205876
"AGFG2",1.76901873795567,3.40822064653096
"FZD2",1.40014879087095,2.63928800776704
"ACOT4",-1.64344454288734,-3.12410846507466
"PRR5L",-1.40667989257983,-2.65126318892865
"GAN",1.23823197819307,2.35909248437477
"LOC100506110",-1.20405172012578,-2.30385787573834
"DYRK3",3.17675379985982,9.04270124182722
"LOC100506810",-1.72237202248323,-3.29978498820245
"XLOC_010807",-2.79082440299824,-6.92025117804453
"HNF1A",-2.79082440299824,-6.92025117804453
"PATZ1",-2.79129243994104,-6.9224965996719
"LOC646214",-2.60075350055854,-6.06603364805684
"GEN1",-1.82264022602124,-3.53727951758245
"C6orf70",-1.33465411551183,-2.52215006257409
"PCSK4",1.27104166205921,2.41335753122652
"LOC100507018",1.01623672664119,2.0226360215462
"NEDD4L",1.10161946274494,2.14595446331405
"U2SURP",-1.26184864966229,-2.39802824189543
"BCL2L10",-2.56457688316887,-5.91581477914639
"PGS1",1.00397023185621,2.00551149024289
"SEC31B",1.2721092838835,2.41514412276634
"ZNF688",-1.070819954395,-2.10062691740724
"LOC285147",2.43830135125299,5.42003193215935
"ZNF519",1.85340881631029,3.61352986103775
"ELL",1.05396628830636,2.07623002490888
"SIRPB1",-1.4873395435986,-2.80371468510817
"NPW",3.92152403516684,15.1529211488411
"SIGLEC15",-1.61192381613643,-3.05659162896461
"ICAM4",3.92305355274782,15.1689945037155
"UBE2Q2P3",1.46812623600952,2.76662332734333
"IL4I1",1.61097015480209,3.05457180499024
"PALM",2.0722568627958,4.20544032194997
"DOCK4",2.15912301290812,4.46643266676763
"KLHL5",1.73621304817239,3.33159503629628
"XLOC_002997",2.60542559227446,6.08571002099178
"SLC30A2",2.81420398340808,7.03331086050453
"SH3PXD2B",2.81603340531406,7.04223516815903
"LOC100652777",1.7347862755866,3.32830183945192
"PBXIP1",1.30839774984734,2.4766633016123
"PGBD2",-1.13033241776406,-2.18909174275471
"AHRR",2.15898388101868,4.4660019497868
"XLOC_009233",-2.24647128988821,-4.74520787699139
"PLEKHO1",1.90209243281701,3.73754884292113
"SLC43A2",-1.11373088602109,-2.1640455798681
"FAM55C",1.90316140701177,3.74031923008182
"FARP2",1.49318227691792,2.81509240027722
"SRCRB4D",-1.08328678001276,-2.11885781566965
"C5orf35",-1.13275345728251,-2.19276842210591
"DAB2",1.1015486268187,2.14584910013196
"SCN5A",-1.65064000637158,-3.13972892487504
"NUDT15",-1.02814780052968,-2.03940428720685
"XLOC_l2_008151",1.22255805871857,2.33360124124274
"SOCS7",1.4926769185344,2.81410648061394
"TBC1D10B",1.1339077274356,2.19452351230831
"EID3",1.54327797020715,2.91455973435603
"VAV1",3.63959725376014,12.4631535447733
"TTC30B",-1.92275493202736,-3.79146375678355
"RBM7",-1.4448912286145,-2.72242296932702
"NOS1AP",1.90284314249937,3.73949419114628
"CTSO",-2.09313105248723,-4.26673068983088
"FAM25A",1.17795918016733,2.2625649074309
"LOC100133311",-1.99959264097895,-3.99887072041139
"LOC644189",-1.91932021938427,-3.7824479228135
"C11orf71",-1.0860161692666,-2.12287021021956
"JMJD5",-1.33022462678389,-2.51441821202969
"CIB2",1.55581585512036,2.93999938876391
"PDGFB",1.19329800241512,2.28674897184889
"LOC100653004",-1.00034620912899,-2.00048000535536
"LOC285141",1.51321488536303,2.85445414267898
"UBXN4",-1.14555264921141,-2.21230860730187
"GJA3",2.75922595372185,6.77032905319013
"RORA",2.75922595372185,6.77032905319013
"NCOA3",1.13578973280648,2.1973881510339
"MAFB",1.45191639803349,2.73571207288979
"UBOX5",1.01278814102161,2.01780693208619
"ADA",2.03156162304685,4.08847161171662
"XLOC_006150",2.38784134719359,5.23373670147937
"SNORD31",1.20084031228794,2.29873524167864
"IL17RD",2.75638767999856,6.75702259781839
"CLGN",2.75559702906083,6.75332051079453
"XLOC_000707",-1.46880459181068,-2.76792450065104
"HTR7",2.5883535677273,6.01411963887144
"SDHAP1",1.17953338310768,2.26503506234097
"RFPL4A",3.83218861267666,14.2430736977214
"XLOC_013301",1.27495781977502,2.41991742602679
"RBM26",-1.13857155170329,-2.20162926424039
"EXOC3L4",1.09872224316508,2.14164928273294
"DNAJC12",1.13553345539698,2.1969978461445
"LOC100509256",1.36513212817988,2.57599916923389
"PCBD2",-1.32022681684079,-2.49705364736078
"LCN15",1.30518931645107,2.47116152908485
"HSPA2",1.73842977907343,3.33671803607037
"VSIG8",1.73884243691937,3.33767258278984
"C1orf52",1.42426564393303,2.683778569341
"LPPR2",2.21154773617663,4.63171902090577
"CALHM2",-1.56071100889651,-2.94999193215561
"DNAL1",1.17706941374303,2.26116992542672
"GCAT",1.02037427002673,2.0284451191081
"RDM1",-1.40260272723924,-2.64378109602092
"LOC100289186",-2.68660449466004,-6.43796393363101
"LOC90246",1.98966968080856,3.97146057276015
"CXCR3",-2.05735595844708,-4.16222789252995
"RAB42",3.04716864027304,8.26588126477528
"HEPACAM2",-2.31406160325875,-4.9728110107347
"OR4D6",-1.49199398887121,-2.81277468010336
"FAM83A",-1.88791970714684,-3.70101172748228
"NOTCH3",2.49544026586908,5.63900360737021
"TMEM120B",1.98840457184028,3.96797949882929
"CCDC102A",-1.14639527732992,-2.21360111742089
"PLK4",-1.44236180599567,-2.71765402998246
"CWF19L2",-1.44349533924077,-2.71979014442394
"C2orf48",1.92094708772813,3.78671564084722
"ATP6V0D1",2.07167834817472,4.20375429620127
"KRT16P2",2.69844278177078,6.49100911360031
"MGC50722",2.69844278177078,6.49100911360031
"GRAMD1A",2.69844278177078,6.49100911360031
"PELI2",1.05087221468843,2.07178201291394
"CATSPERG",1.42322205826442,2.68183793736862
"SNRPD2P2",-2.15973043131279,-4.46831356642734
"ST3GAL4",2.06874710200303,4.19522184218826
"LOC723809",-2.05188130377996,-4.14646324413407
"PPP1R14D",2.70138626352833,6.50426601853609
"DIP2C",1.43693332166285,2.70744742267517
"DEPDC7",1.11688887933536,2.16878776476611
"TSPAN33",1.48149711497812,2.79238354482808
"LOC642366",-1.11446026622477,-2.16513992831007
"SRPK2",1.07893597855422,2.11247750472064
"LOC100129534",-1.08145237565737,-2.1161653741911
"EXD3",1.66493111790174,3.17098514277061
"ALG1",-1.3036249237455,-2.46848336652568
"LOC100652739",-1.85109306707511,-3.60773423800242
"ZNF697",2.07190693413991,4.2044204074277
"CASP8",-1.08203870154369,-2.11702558003284
"LOC439949",-1.52706820808321,-2.88199575014332
"NUBP1",-2.01435360912274,-4.03999528468087
"C17orf58",-1.05653087228709,-2.07992408468659
"PLEKHM1",1.09715235890203,2.13932009132474
"LOC100130899",1.20744053490922,2.309275877544
"METAP1D",-2.12281995996658,-4.3554444930359
"ANKRD54",1.23747645298134,2.35785737426549
"MAX",1.05907242117719,2.08359144862908
"C1orf55",1.13440848432868,2.19528535974232
"GLIPR2",3.74589014959824,13.4160693791503
"C17orf99",3.74039779815886,13.3650913952018
"LOC100507015",-1.03725975794409,-2.05232577966518
"LOC100507398",-1.5643866043087,-2.9575172931798
"COL6A1",1.7758743208422,3.42445480670857
"SOX9",-1.01285692094126,-2.0179031325326
"FOXJ1",1.46188987676544,2.75468981483358
"INTS3",-1.04207914824409,-2.05919313395082
"ZFYVE1",1.01699450512561,2.02369869426324
"LOC400027",-1.59956651325608,-3.03052241478931
"MAST1",2.02295215128366,4.06414577745635
"TAOK3",2.44060392320503,5.4286893251884
"KAZALD1",-1.64361478755295,-3.1244771460282
"AOC3",2.28150719907678,4.86185611888864
"DYRK1B",-1.20673435436037,-2.3081457934956
"RTTN",1.35693693356994,2.56140775001877
"CELSR2",2.43440519963362,5.40541430575166
"TADA2A",-1.46965149017445,-2.76954981912558
"PHF11",-1.78640382842835,-3.44953961432885
"XLOC_l2_004222",-1.087243515137,-2.12467697084112
"ZDHHC17",-1.06094307515959,-2.0862948658886
"SERPINA5",1.73763627598142,3.33488329761095
"BRSK2",2.63788873913454,6.22420138255698
"RNF146",-1.43997885201885,-2.71316888317414
"XLOC_005968",1.30332351385959,2.46796770136236
"LOC388242",2.4335722574834,5.40229438241081
"RNF125",-1.64113817827627,-3.11911809866639
"AFMID",1.16246977484743,2.23840295915013
"PAFAH2",-1.02310889372587,-2.0322936764632
"LOC157860",-1.17400311193689,-2.25636914196434
"LOC201651",-2.58459059289322,-5.9984534781709
"BTN2A2",2.01859101343117,4.05187877925176
"LOC100507100",-1.17466757402232,-2.25740859730028
"BTRC",1.1372245225476,2.19957458556364
"ACTR3C",-1.49934386594942,-2.82714105572625
"LOC100630918",-1.50199235779096,-2.83233587300873
"APLP1",1.87769870560239,3.67488398599347
"LOC100129361",-1.96970999796212,-3.91689376035399
"MTA3",-1.39348515605773,-2.62712556406511
"PAN3-AS1",-1.88390234572339,-3.69072014179227
"MLF1",1.13623093827482,2.19806025976255
"XLOC_001942",-2.20801944119074,-4.6204054005601
"EXOC8",1.2479351728546,2.37501260914395
"COL7A1",2.92760459999771,7.60846067104011
"TBXA2R",2.91544702549389,7.54461365740116
"XLOC_006721",1.83719864988128,3.57315537618535
"CXCL5",-2.57942562599432,-5.97701691660701
"GOLGA6L9",1.11950480060361,2.17272381814281
"MYPOP",1.33020971832476,2.51439222877862
"GPR39",-1.2675162777455,-2.40746742564511
"LOC100287177",1.59137649723686,3.01336722307703
"FXR2",1.07552494501538,2.10748877204005
"MARC1",-1.20534888922014,-2.30593027293445
"LOC143666",1.62739905328815,3.08955499332284
"BMP8B",2.22766786437656,4.68376231027343
"KLK7",3.35779030372047,10.2516931974315
"CNPY4",1.97326410583533,3.92655500133306
"LIX1L",1.9747983635368,3.93073298182201
"FLT3LG",2.57573266189178,5.96173670726334
"LOC100505576",2.57573266189178,5.96173670726334
"TRIM15",2.5725675004806,5.94867145503845
"KLHL3",-1.21703774260196,-2.32468903084457
"PTHLH",2.37908380208344,5.20206275056214
"COG8",-1.17509337505096,-2.25807495348516
"NANOS1",-1.28218513508954,-2.4320706439119
"FUT2",-2.52884624295041,-5.77109965242154
"LAMP3",2.37712408532085,5.19500121059149
"ZNF653",-1.84697367927477,-3.59744761566701
"HTR7P1",2.57270569078404,5.94924128307685
"CCDC112",1.22409990209683,2.33609655096864
"BMI1",-1.26470890021981,-2.40278722776448
"UFSP1",-1.2329281640092,-2.35043561888596
"ZNF417",-1.56331875465475,-2.95532901692637
"RAD51D",-1.57643872812452,-2.98232757095695
"ZBTB8A",-1.09927251113709,-2.14246629932266
"TYW3",-1.62012827214189,-3.07402366639966
"PRR19",-1.62155284168742,-3.07706056827857
"KLHL28",1.19226658275441,2.28511470066079
"LOC645586",-1.24343891174238,-2.36762223669436
"LHX1",1.97110776044995,3.92069050190697
"CHST7",1.47235842380213,2.77475121307152
"LOC100130930",1.47235842380213,2.77475121307152
"ABCD1",1.79173681704834,3.4623145933835
"ZNF516",1.29828522290186,2.45936390626012
"COMMD8",-1.00894771438734,-2.01244271147984
"FAM115C",1.85664645542878,3.62164830789378
"THUMPD1",-1.31691905807487,-2.4913350516939
"LOC100616668",2.17555019114005,4.51758013063999
"DBNDD1",1.05258346952885,2.07424091821841
"LOC100129387",-1.14436605804185,-2.21048977066092
"ZNF644",-1.49456744612357,-2.8177965419985
"ARPC4-TTLL3",1.47384127758302,2.77760466822082
"LINC00476",-3.51210476559384,-11.4090342098041
"LIG3",-1.07576540255641,-2.10784006166638
"LOC100505679",-1.25778732776018,-2.39128706037867
"C1orf54",-1.73572983271747,-3.33047934060889
"ISYNA1",1.5555320196714,2.93942103093992
"PXK",3.2821639351908,9.72813962298997
"MPRIP",1.70101754816628,3.25130195478448
"PRORSD1P",-1.80257910389718,-3.4884329489026
"TAF9B",-1.15073352560315,-2.22026753269776
"ITPR1",1.69992362042411,3.24883757997801
"SPOCK2",2.51057380292824,5.69846678225084
"PEAR1",2.51057380292824,5.69846678225084
"XLOC_009146",2.5096483383681,5.69481248403663
"ERVK13-1",1.92110246352102,3.78712348561864
"KIAA1432",1.42246626618162,2.68043335705795
"LOC100506694",-1.72877831220553,-3.31447026979466
"LPAR6",-1.73159430844463,-3.32094610186083
"HNF1B",-1.80250261319075,-3.48824799947149
"VILL",1.49463180733644,2.81792225175927
"ZNF414",-2.46724739102633,-5.52987699923439
"WNT7B",2.50652303448515,5.68248918972104
"CCR10",2.50652303448515,5.68248918972104
"ZNF32",-1.50297986201503,-2.8342752302615
"GAK",1.23236914669822,2.34952504552673
"MIS18BP1",-1.25553116614392,-2.38755036375751
"LOC100505946",-1.98665953414907,-3.96318285949432
"PIGB",-1.3556229155364,-2.55907586172969
"OTUD4",-1.11145647652388,-2.16063664866053
"LOC202025",1.11677651957959,2.16861886214455
"LIPG",1.05321961035109,2.07515573405981
"RWDD2B",-1.381639543153,-2.60564319835751
"PIP5K1B",1.31222937694894,2.48324976847858
"ACOXL",1.35899073189073,2.56505672712697
"STXBP4",1.11589969651538,2.16730124666408
"FCF1",-1.53982721909043,-2.90759679243529
"PACSIN1",1.74737568500462,3.35747273729362
"THAP1",-1.21752429646479,-2.32547317243279
"PPTC7",1.41550590347642,2.6675326020291
