"","HT.29.cells.treatment.sample.3","HT.29.cells.treatment.sample.2","HT.29.cells.treatment.sample.1","HT.29.cells.control.sample.3","HT.29.cells.control.sample.2","HT.29.cells.control.sample.1"
"LOC124903833",5.78412389939331,2.07388889005621,0,2.83314063012851,3.74451641383949,2.16602076773403
"TNFRSF9",3.85608259959554,9.33250000525293,10.0157191553253,14.1657031506426,14.0419365518981,12.9961246064042
"PARK7",3850.29847569614,4297.09778019646,5071.96018025675,3561.25777207154,3835.3209368751,5150.79738567153
"LOC124903834",12.5322684486855,6.22166667016862,13.0204349019229,14.1657031506426,4.68064551729937,5.41505191933508
"ERRFI1",3760.64455525555,3937.27805777171,2789.3777847581,3184.45006826445,3095.7789451418,2083.71197856014
"ERRFI1-DT",8.67618584908996,12.4433333403372,13.0204349019229,7.5550416803427,7.48903282767899,12.9961246064042
"LOC107984915",2.89206194969665,3.11083333508431,4.00628766213013,3.77752084017135,2.80838731037962,3.24903115160105
"SLC45A1",13.4962890985844,14.5172222303935,6.0094314931952,17.9432239908139,7.48903282767899,11.9131142225372
"RERE",616.973215935286,612.834167011609,489.768666695409,724.339621102857,633.759403042334,484.105641588556
"ENO1",52879.4247089035,61352.8919789778,70550.7257301116,39400.4867431972,41301.0799155462,73923.0397716109
"ENO1-AS1",9.64020649898885,13.4802777853653,29.0455855504435,13.2213229405997,14.0419365518981,33.5733218998775
"SLC2A7",9.64020649898885,9.33250000525293,14.0220068174555,2.83314063012851,9.36129103459874,9.74709345480315
"SLC2A5",74.2295900422141,68.4383333718548,90.141472397928,57.6071928126131,63.6567790352714,85.5578203254943
"GPR157",445.377540253285,472.846666932815,394.619334719818,419.30481325902,401.599385384286,595.655711126859
"MIR34AHG",151.351242034125,122.359444513316,166.2609379784,173.765958647882,142.291623725901,170.032630267122
"LNCTAM34A",63.6253628933264,68.4383333718548,83.1304689892002,54.7740521824846,67.4012954491109,87.7238410932283
"H6PD",668.066310379927,635.646944802228,612.96201230591,496.743990482533,537.338105385967,579.410555368854
"LOC124903836",0.964020649898884,5.18472222514052,1.00157191553253,5.66628126025703,4.68064551729937,0
"SPSB1",230.400935325833,299.676944613122,266.418129531654,237.983812930795,251.818728830706,302.159897098898
"LINC02606",7.71216519919108,11.4063888953091,20.0314383106507,3.77752084017135,4.68064551729937,5.41505191933508
"SLC25A33",351.867537213093,376.410833545202,324.509300632541,307.867948473965,376.323899590869,371.472561666387
"TMEM201",386.572280609453,393.001944665651,395.620906635351,388.140266327606,387.557448832388,557.750347691513
"LOC124903837",0.964020649898884,3.11083333508431,1.00157191553253,7.5550416803427,1.87225820691975,4.33204153546807
"PIK3CD",184.127944130687,200.130277890424,204.320670768637,163.377776337411,192.842595312734,173.281661418723
"PIK3CD-AS2",6.74814454929219,20.7388889005621,24.0377259727808,11.3325625205141,13.1058074484382,17.3281661418723
"CLSTN1",3289.23845745499,3479.98555751432,3212.04113311283,3118.34345356145,3321.38605907563,3614.00565096423
"CTNNBIP1",503.218779247218,539.211111414614,601.944721235052,421.193573679106,488.659392006054,630.312043410604
"LOC124903838",5.78412389939331,4.14777778011242,4.00628766213013,4.72190105021419,1.87225820691975,1.08301038386702
"LZIC",886.898997906974,828.518611577455,750.177364733867,1033.15194978686,996.041366081306,771.103393313316
"NMNAT1",369.219908911273,351.524166864527,388.609903226623,430.637375779534,405.343901798125,351.97837475678
"RBP7",698.914971176691,777.708333771078,927.455593783126,535.463579094289,734.861346216001,897.815608225757
"UBE4B",1228.16230797118,1119.90000063035,933.465025276321,1301.35592943903,1291.85816277463,1031.0258854414
"KIF1B",891.719101156468,794.299444891527,607.954152728248,1203.14038759458,1016.63620635742,576.161524217253
"PGD",2426.43997579549,2578.88083478489,2755.32433963,2350.56234279662,2571.54664720427,3513.2856852646
"CENPS",23.1364955975732,22.8127777906183,21.0330102261832,41.5527292418849,30.8922604141758,41.1543945869466
"DFFA",1575.20974193478,1624.89194535904,1492.34215414347,1767.87975320019,1686.90464443469,1543.2897970105
"PEX14",318.126814466632,276.864166822504,348.547026605321,275.759021332509,289.263892969101,462.445433911216
"CASZ1",141.711035535136,126.507222293429,83.1304689892002,109.548104364969,130.121945380922,136.459308367244
"TARDBP",2794.69586405687,2771.75250156012,2386.74587471403,3304.38635493989,3111.69313990062,2263.49170228206
"MASP2",21.2084542977755,24.8866666806745,30.047157465976,37.7752084017135,14.978065655358,3.24903115160105
"SRM",1369.87334350631,1412.31833412828,1616.53707166951,1251.30377830676,1309.64461574036,2206.09215193711
"EXOSC10",1401.68602495298,1371.87750077218,1403.20225366108,1493.06511207773,1587.67495946795,1428.49069632059
"EXOSC10-AS1",5.78412389939331,6.22166667016862,5.00785957766267,5.66628126025703,14.978065655358,14.0791349902712
"MTOR",1220.45014277199,1257.81361181909,948.488604009309,1338.1867576307,1420.10784994863,1144.74197574744
"UBIAD1",412.600838156723,360.85666686978,438.688499003249,389.084646537649,455.894873384958,516.595953104567
"DISP3",7.71216519919108,11.4063888953091,3.0047157465976,5.66628126025703,9.36129103459874,12.9961246064042
"LINC01647",0,2.07388889005621,2.00314383106507,2.83314063012851,1.87225820691975,2.16602076773403
"FBXO2",1576.17376258468,1848.87194548511,2259.54624144139,1243.74873662642,1524.95430953613,2634.96426394845
"FBXO44",311.37866991734,354.635000199611,409.642913452806,326.755552674822,309.858733245218,438.619205466142
"FBXO6",159.063407233316,217.758333455902,277.435420602512,128.435708565826,191.906466209274,278.333668653823
"MAD2L2",1100.91158218453,1119.90000063035,1337.09850723593,918.881944371681,1114.92976222071,1720.90349996469
"DRAXIN",3.85608259959554,6.22166667016862,2.00314383106507,0.944380210042838,5.61677462075924,5.41505191933508
"AGTRAP",614.081153985589,709.270000399223,851.336128202653,571.350027075917,620.653595593896,1023.44481275433
"MTHFR",145.567118134732,137.913611188738,188.295520120116,171.877198227797,160.078076691638,170.032630267122
"CLCN6",128.214746436552,95.3988889425855,107.168194961981,135.046370036126,129.185816277463,87.7238410932283
"NPPB",0,2.07388889005621,5.00785957766267,0,0.936129103459874,2.16602076773403
"KIAA2013",744.223941721939,846.146667142933,967.518470404427,675.231850180629,785.412317802834,1158.82111073771
"PLOD1",2921.94658984352,3121.20277953459,3329.22504723014,2132.41051427673,2447.97760554757,3553.35706946768
"MFN2",2061.07614948382,2202.47000123969,2037.19727619317,1734.82644584869,2178.37242375113,2417.27917679118
"MIIP",202.444336478766,212.573611230761,224.352109079287,162.433396127368,205.948402761172,331.401177463307
"TNFRSF1B",208.228460378159,223.98000012607,215.337961839495,141.657031506426,202.203886347333,215.519066389536
"VPS13D",698.914971176691,539.211111414614,414.650773030469,885.828637020182,766.689735733637,385.551696656658
"SNORA59A",1.92804129979777,2.07388889005621,1.00157191553253,1.88876042008568,1.87225820691975,3.24903115160105
"DHRS3",723.015487424163,868.959444933551,839.317265216263,586.460110436602,524.232297937529,880.487442083884
"PDPN",0,5.18472222514052,6.0094314931952,0.944380210042838,0,0
"PRDM2",266.069699372092,233.312500131323,207.325386515234,367.363901706664,306.114216831379,200.356921015398
"KAZN",106.042271488877,136.87666674371,108.169766877514,122.769427305569,157.269689381259,121.297162993106
"TMEM51-AS1",2.89206194969665,2.07388889005621,2.00314383106507,3.77752084017135,6.55290372421912,3.24903115160105
"TMEM51",98.3301062896862,105.768333392867,124.194917526034,124.658187725655,111.399363311725,135.376297983377
"FHAD1",20.2444336478766,24.8866666806745,23.0361540572483,24.5538854611138,16.8503238622777,20.5771972934733
"LOC124903853",36.6327846961576,36.2930555759836,33.0518732125736,45.3302500820562,32.7645186210956,67.146643799755
"LOC124903852",8.67618584908996,9.33250000525293,24.0377259727808,16.9988437807711,16.8503238622777,18.4111765257393
"FHAD1-AS1",5.78412389939331,3.11083333508431,8.01257532426026,7.5550416803427,4.68064551729937,5.41505191933508
"EFHD2-AS1",4.82010324949442,7.25861111519673,14.0220068174555,3.77752084017135,9.36129103459874,7.58107268706911
"EFHD2",1557.8573702366,1727.54944541682,2165.39848138134,1372.18444519224,1451.0001103628,2359.87962644623
"CELA2B",2.89206194969665,3.11083333508431,3.0047157465976,6.61066147029987,9.36129103459874,5.41505191933508
"CASP9",717.23136352477,816.075278237118,838.31569330073,782.891194125513,973.574267598269,1271.45419065988
"DNAJC16",335.479186164812,291.381389052897,239.375687812275,406.08349031842,367.89873765973,330.31816707944
"AGMAT",286.314133019969,301.750833503178,277.435420602512,238.928193140838,271.477440003363,285.914741340892
"DDI2",333.551144865014,257.16222236697,211.331674177364,502.41027174279,417.513580143104,149.455432973648
"PLEKHM2",652.641979981545,721.71333373956,728.142782592151,611.013995897716,776.051026768235,946.551075499772
"SLC25A34",0.964020649898884,0,0,1.88876042008568,8.42516193113886,2.16602076773403
"FBLIM1",535.031460693881,575.504166990598,510.801676921592,452.358120610519,503.637457661412,695.292666442625
"UQCRHL",1543.39706048811,1790.80305656354,2186.43149160752,1315.52163258967,1572.69689381259,2176.8508715727
"SPEN-AS1",32.7767020965621,51.8472222514052,62.097458763017,33.9976875615422,37.4451641383949,62.8146022642869
"SPEN",866.654564259097,667.792222598099,560.880272698218,1088.87038217939,954.851685529071,601.070763046194
"ZBTB17",94.4740236900907,125.470277848401,143.224783921152,77.4391772235127,104.846459587506,140.791349902712
"LOC124903855",3.85608259959554,2.07388889005621,2.00314383106507,0,2.80838731037962,2.16602076773403
"CLCNKA",6.74814454929219,6.22166667016862,13.0204349019229,9.44380210042838,7.48903282767899,10.8301038386702
"CLCNKB",72.3015487424163,90.214166717445,106.166623046448,51.9409115523561,54.2954880006727,80.1427684061592
"FAM131C",79.0496932917085,93.3250000525293,113.177626455176,79.3279376435984,73.95419917333,94.2219033964304
"EPHA2",1337.09664140975,1401.948889678,1416.222688563,1025.59690810652,1203.8620270494,1326.68772023709
"EPHA2-AS1",53.0211357444386,73.6230555969954,69.1084621717448,86.8829793239411,51.487100690293,82.3087891738932
"ARHGEF19",14.4603097484833,14.5172222303935,14.0220068174555,5.66628126025703,8.42516193113886,15.1621453741382
"CPLANE2",2.89206194969665,2.07388889005621,2.00314383106507,1.88876042008568,3.74451641383949,2.16602076773403
"FBXO42",17.3523716981799,14.5172222303935,12.0188629863904,16.9988437807711,21.5309693795771,15.1621453741382
"SZRD1",554.311873691859,630.462222577087,622.977731461236,462.746302920991,493.340037523353,670.383427613683
"NECAP2",149.423200734327,136.87666674371,179.281372880323,97.2711616344123,142.291623725901,164.617578347786
"LINC01772",3.85608259959554,1.0369444450281,1.00157191553253,6.61066147029987,2.80838731037962,0
"CROCCP3",9.64020649898885,7.25861111519673,12.0188629863904,9.44380210042838,5.61677462075924,6.4980623032021
"RNU1-1",2.89206194969665,0,5.00785957766267,1.88876042008568,2.80838731037962,0
"NBPF1",191.840109329878,178.354444544834,152.238931160945,242.705713981009,249.946470623786,162.451557580052
"LOC124900584",17.3523716981799,16.5911111204497,21.0330102261832,20.7763646209424,14.978065655358,12.9961246064042
"CROCCP2",3.85608259959554,3.11083333508431,1.00157191553253,0.944380210042838,0.936129103459874,1.08301038386702
"MST1P2",7.71216519919108,3.11083333508431,2.00314383106507,4.72190105021419,0.936129103459874,2.16602076773403
"LOC124903859",10.6042271488877,8.29555556022483,7.01100340872773,3.77752084017135,6.55290372421912,4.33204153546807
"CROCC",28.9206194969665,38.3669444660398,42.0660204523664,33.9976875615422,49.6148424833733,24.9092388289414
"MFAP2",52.0571150945398,71.5491667069392,77.121037496005,42.4971094519277,62.7206499318115,69.3126645674891
"ATP13A2",273.781864571283,264.420833482166,290.455855504435,240.816953560924,250.882599727246,356.310416292248
"SDHB",543.707646542971,605.575555896413,682.070474477655,425.91547472932,512.062619592551,711.53782220063
"PADI1",1.92804129979777,3.11083333508431,5.00785957766267,0,1.87225820691975,4.33204153546807
"RCC2",279.565988470677,290.344444607869,274.430704855914,280.480922382723,300.497442210619,311.906990553701
"ARHGEF10L",150.387221384226,165.911111204497,146.22949966775,129.380088775869,175.056142346996,173.281661418723
"ACTL8",30.8486607967643,32.1452777958712,14.0220068174555,26.4426458811995,23.4032275864968,41.1543945869466
"KLHDC7A",72.3015487424163,60.14277781163,66.1037464251472,68.9397553331272,87.0600066217683,83.3917995577603
"ALDH4A1",190.876088679979,203.241111225508,221.34739333269,173.765958647882,189.098078898894,265.337544047419
"IFFO2",327.767020965621,289.307500162841,299.470002744227,305.97918805388,291.136151176021,348.729343605179
"UBR4",2172.90254487209,1938.04916775753,1527.39717118711,2273.12316557311,2105.35435368126,1712.23941689375
"EMC1-AS1",10.6042271488877,19.701944455534,14.0220068174555,17.9432239908139,14.0419365518981,20.5771972934733
"EMC1",1050.78250838978,1046.27694503336,925.45244995206,1040.70699146721,1124.29105325531,1039.68996851234
"MRTO4",891.719101156468,918.7327782949,996.56405595487,747.949126353928,859.366516976164,1219.46969223426
"AKR7L",28.9206194969665,18.6650000105059,18.0282944795856,25.4982656711566,24.3393566899567,28.1582699805424
"AKR7A3",2.89206194969665,5.18472222514052,7.01100340872773,5.66628126025703,1.87225820691975,2.16602076773403
"LOC124903867",14.4603097484833,22.8127777906183,15.023578732988,19.8319844108996,20.5948402761172,11.9131142225372
"LOC100506730",51.0930944446409,61.1797222566581,48.0754519455616,115.214385625226,61.7845208283517,51.9844984256168
"AKR7A2",710.483218975478,727.935000409729,856.343987780316,523.186636363732,672.140696284189,1074.34630079608
"SLC66A1",186.055985430485,217.758333455902,215.337961839495,220.040588939981,205.948402761172,276.167647886089
"CAPZB",2620.20812642517,3103.57472396911,3476.45611881342,2470.49862947206,2532.22922485896,3448.30506223258
"MICOS10",648.785897381949,639.79472258234,769.207231128985,628.95721988853,682.438116422248,747.277164868241
"RPS14P3",14.4603097484833,4.14777778011242,7.01100340872773,37.7752084017135,14.0419365518981,1.08301038386702
"NBL1",11.5682477987866,6.22166667016862,14.0220068174555,6.61066147029987,16.8503238622777,14.0791349902712
"HTR6",21.2084542977755,35.2561111309555,19.0298663951181,12.2769427305569,14.0419365518981,25.9922492128084
"TMCO4",274.745885221182,284.1227779377,339.532879365529,244.594474401095,265.860665382604,305.408928250499
"OTUD3",216.904646227249,147.246111193991,144.226355836685,218.151828519896,161.014205795098,120.214152609239
"UBXN10",6.74814454929219,7.25861111519673,14.0220068174555,2.83314063012851,2.80838731037962,2.16602076773403
"LOC105376826",3.85608259959554,1.0369444450281,0,5.66628126025703,3.74451641383949,0
"CAMK2N1",1638.8351048281,1613.48555646373,1639.57322572676,1619.61206022347,1479.0839834666,1624.51557580052
"MUL1",396.212487108442,474.920555822872,528.829971401177,388.140266327606,442.78906593652,571.829482681785
"FAM43B",107.970312788675,113.026944508063,116.182342201774,90.6605001641124,115.143879725564,167.866609499388
"CDA",1858.63181300505,2287.499445732,2739.29918898148,1306.07783048924,1417.29946263825,2710.77499081914
"PINK1",667.102289730028,803.63194489678,880.381713753097,571.350027075917,689.927149249927,1070.01425926061
"PINK1-AS",26.9925781971688,23.8497222356464,24.0377259727808,29.275786511328,43.9980678626141,23.8262284450744
"DDOST",3004.85236573482,3408.43639080738,3591.63688909966,2563.04789005626,3234.32605245386,4016.88551376276
"KIF17",37.5968053460565,36.2930555759836,24.0377259727808,26.4426458811995,34.6367768280153,31.4073011321435
"HP1BP3",2328.10986950581,2203.50694568472,1921.0149339914,2507.32945766373,2186.79758568226,1823.78948643206
"EIF4G3",1044.03436384049,807.779722676893,683.072046393188,1205.02914801466,1002.59426980552,562.082389226981
"ECE1",947.632298850603,985.097222776699,864.356563104576,833.887725467826,906.172972149158,944.385054732038
"NBPF3",178.343820231294,186.650000105059,193.303379697779,161.489015917325,195.650982623114,175.447682186457
"RAP1GAP",270.889802621587,270.642500152335,266.418129531654,254.038276501523,239.649050485728,311.906990553701
"USP48",1011.25766174393,800.521111561696,680.06733064659,1187.08592402385,1011.01943173666,608.651835733263
"HSPG2",1233.94643187057,1031.75972280296,992.55776829274,982.155418444552,1074.67621077193,1098.17252924115
"LINC01635",4.82010324949442,2.07388889005621,7.01100340872773,1.88876042008568,8.42516193113886,5.41505191933508
"LINC00339",252.573410273508,268.568611262279,346.543882774256,245.538854611138,297.68905490024,354.144395524514
"CDC42",4545.35736427324,4829.05028049588,4815.55776988042,4234.60086183209,4392.31775343373,4973.18368271734
"WNT4",1.92804129979777,19.701944455534,14.0220068174555,19.8319844108996,23.4032275864968,30.3242907482765
"LOC105376845",5.78412389939331,3.11083333508431,5.00785957766267,1.88876042008568,2.80838731037962,3.24903115160105
"ZBTB40",510.930944446409,379.521666880286,361.567461507244,556.239943715232,480.234230074915,359.559447443849
"EPHA8",6.74814454929219,5.18472222514052,12.0188629863904,3.77752084017135,2.80838731037962,3.24903115160105
"EPHB2",183.163923480788,208.425833450649,197.309667359909,170.932818017754,199.395499036953,181.945744489659
"TEX46",0,2.07388889005621,6.0094314931952,1.88876042008568,1.87225820691975,3.24903115160105
"KDM1A",2364.74265420196,2365.2702791091,2332.66099127527,2137.13241532694,2222.37049161374,2487.67485174254
"LUZP1",900.395287005558,855.479167148186,724.136494930021,1037.87385083708,1002.59426980552,842.582078648539
"HTR1D",138.818973585439,123.396388958344,124.194917526034,123.713807515612,107.654846897885,149.455432973648
"LINC01355",33.740722746461,30.071388905815,50.0785957766266,65.1622344929558,17.7864529657376,8.66408307093613
"HNRNPR",3191.87237181521,2962.55027944529,2826.43594563281,3699.1372827378,3636.86156694161,2490.92388289414
"ZNF436",198.58825387917,191.834722330199,134.210636681359,238.928193140838,226.543243037289,125.629204528574
"ZNF436-AS1",25.064536897371,15.5541666754216,25.0392978883133,32.1089271414565,16.8503238622777,15.1621453741382
"TCEA3",396.212487108442,402.334444670904,479.752947540083,325.811172464779,366.96260855627,518.761973872301
"LOC124903875",6.74814454929219,1.0369444450281,1.00157191553253,1.88876042008568,0,3.24903115160105
"ASAP3",202.444336478766,241.608055691548,205.322242684169,176.599099278011,211.565177381931,251.258409057148
"E2F2",310.414649267441,312.120277953459,295.463715082097,304.090427633794,337.942606349014,350.895364372913
"LOC124903876",0.964020649898884,2.07388889005621,3.0047157465976,4.72190105021419,0.936129103459874,1.08301038386702
"LOC105376859",14.4603097484833,24.8866666806745,16.0251506485205,24.5538854611138,15.9141947588179,25.9922492128084
"ID3",634.325587633466,600.390833671272,726.139638761086,326.755552674822,470.872939040316,720.201905271566
"LOC107984928",1.92804129979777,7.25861111519673,3.0047157465976,0.944380210042838,0,0
"RPL11",11777.4402798147,11607.5561176446,14252.3683580279,9994.37576288336,11743.7396029041,12272.673669981
"ELOA",943.776216251008,850.294444923045,791.241813270701,901.88310059091,987.616204150167,884.819483619352
"ELOA-AS1",27.9565988470676,22.8127777906183,17.0267225640531,27.3870260912423,43.0619387591542,36.8223530514786
"PITHD1",598.656823587207,661.57055592793,698.095625126175,536.407959304332,557.932945662085,689.877614523289
"LYPLA2",394.284445808644,423.073333571466,524.823683739047,321.089271414565,426.874871177702,538.256160781907
"GALE",784.712809017692,940.50861164049,1083.7008126062,572.29440728596,717.074893250263,1178.31529764731
"HMGCL",601.548885536904,640.831667027368,666.045323829134,411.749771578677,503.637457661412,658.470313391146
"LOC105376861",4.82010324949442,10.369444450281,5.00785957766267,3.77752084017135,4.68064551729937,9.74709345480315
"FUCA1",2678.0493654191,2673.24277928245,2665.18286723207,2321.2865562853,2833.66279617304,2721.60509465781
"PNRC2",1338.06066205965,1330.39972297106,1196.87843906138,1727.27140416835,1573.63302291605,1000.70159469312
"SRSF10",1851.88366845576,1545.04722309187,1649.58894488208,2254.23556137225,2077.27048057746,1348.34792791444
"IL22RA1",95.4380443399896,135.839722298682,80.1257532426026,67.0509949130415,74.8903282767899,95.3049137802974
"LOC124903879",5.78412389939331,1.0369444450281,0,3.77752084017135,4.68064551729937,2.16602076773403
"IFNLR1",34.7047433963598,58.0688889215738,57.0895991853544,58.551573022656,64.5929081387313,55.2335295772178
"GRHL3-AS1",9.64020649898885,5.18472222514052,15.023578732988,10.3881823104712,5.61677462075924,2.16602076773403
"GRHL3",17.3523716981799,13.4802777853653,14.0220068174555,11.3325625205141,15.9141947588179,14.0791349902712
"STPG1",147.495159434529,145.172222303935,131.205920934762,98.2155418444552,130.121945380922,115.882111073771
"NIPAL3",608.297030086196,575.504166990598,496.779670104136,645.956063669301,635.631661249254,493.852735043359
"RCAN3",340.299289414306,354.635000199611,297.466858913162,397.584068428035,328.581315314416,289.163772492493
"SRRM1",1349.62890985844,1340.76916742134,1148.80298711582,1521.39651837901,1164.54460470408,1120.91574730236
"CLIC4",4529.93303387486,3798.32750213794,3279.14645145351,5070.37734772,5420.18750903267,2605.72298358404
"RUNX3",559.131976941353,536.10027807953,575.903851431206,543.963000984675,554.188429248245,597.821731894593
"RUNX3-AS1",31.8126814466632,31.1083333508431,25.0392978883133,35.8864479816278,27.1477440003363,27.0752595966754
"SYF2",577.448369289432,554.765278090036,541.8504063031,560.961844765446,512.062619592551,523.094015407769
"LOC124903881",1.92804129979777,9.33250000525293,2.00314383106507,8.49942189038554,1.87225820691975,2.16602076773403
"RSRP1",264.141658072294,295.52916683301,272.427561024849,345.643156875679,210.629048278472,220.934118308871
"RHD",3.85608259959554,2.07388889005621,4.00628766213013,5.66628126025703,4.68064551729937,1.08301038386702
"TMEM50A",1806.57469791051,1810.50500101907,1963.08095444376,1772.60165425041,1820.77110622945,1850.86474602873
"RHCE",19.2804129979777,8.29555556022483,10.0157191553253,8.49942189038554,12.1696783449784,8.66408307093613
"MACO1",380.788156710059,341.154722414246,384.603615564493,426.859854939363,450.278098764199,358.476437059982
"LDLRAP1",676.742496229017,726.898055964701,694.089337464045,609.125235477631,739.5419917333,842.582078648539
"MAN1C1",94.4740236900907,109.916111172979,90.141472397928,81.2166980636841,100.165814070206,121.297162993106
"SELENON",1330.34849686046,1269.2200007144,1331.08907574274,1218.25047095526,1283.43300084349,1522.71259971703
"MTFR1L",731.691673273253,764.228055985712,905.42101164141,616.680277157973,667.46005076689,781.933497151986
"LOC646471",64.5893835432253,45.6255555812366,51.0801676921592,60.4403334427416,43.9980678626141,45.4864361224147
"AUNIP",346.0834133137,348.413333529443,375.5894683247,338.088115195336,420.321967453483,382.302665505057
"PAQR7",539.851563943375,615.945000346694,591.929002079727,470.301344601333,439.980678626141,646.557199168609
"STMN1",6821.41011868451,7916.03389334454,8643.56563104576,6241.40880817312,7386.99475540186,9382.11895543996
"PAFAH2",294.02629821916,319.378889068656,290.455855504435,299.36852658358,310.794862348678,304.325917866632
"EXTL1",0.964020649898884,5.18472222514052,8.01257532426026,6.61066147029987,6.55290372421912,11.9131142225372
"PDIK1L",177.379799581395,95.3988889425855,112.176054539644,167.155297177582,183.481304278135,88.8068514770953
"FAM110D",5.78412389939331,10.369444450281,11.0172910708579,4.72190105021419,8.42516193113886,5.41505191933508
"ZNF593OS",0.964020649898884,1.0369444450281,1.00157191553253,3.77752084017135,4.68064551729937,3.24903115160105
"ZNF593",56.8772183440342,74.6600000420235,84.1320409047328,44.3858698720134,70.2096827594905,77.9767476384252
"CNKSR1",122.430622537158,118.211666733204,149.234215414347,132.213229405997,156.333560277799,179.779723721925
"CEP85",423.20506530561,429.295000241635,441.693214749847,418.360433048977,418.449709246563,432.12114316294
"SH3BGRL3",1098.01952023483,1238.11166736356,1614.53392783844,940.602689202667,979.191042219028,1655.92287693267
"UBXN11",229.436914675935,276.864166822504,279.438564433577,208.708026419467,265.860665382604,323.820104776238
"CRYBG2",55.9131976941353,52.8841666964333,50.0785957766266,33.9976875615422,51.487100690293,51.9844984256168
"DHDDS",384.644239309655,378.484722435258,374.587896409167,308.812328684008,347.303897383613,399.630831646929
"DHDDS-AS1",1.92804129979777,5.18472222514052,4.00628766213013,2.83314063012851,0.936129103459874,0
"HMGN2",3404.92093544286,3748.55416877659,3815.98899817895,3213.72585477578,3292.36605686838,4025.5495968337
"RPS6KA1",264.141658072294,301.750833503178,273.429132940382,191.709182638696,243.393566899567,317.322042473036
"LOC124900417",11.5682477987866,8.29555556022483,2.00314383106507,3.77752084017135,8.42516193113886,10.8301038386702
"ARID1A",222.688770126642,233.312500131323,218.342677586092,307.867948473965,258.371632554925,202.522941783132
"PIGV",197.624233229271,190.797777885171,158.24836265414,143.545791926511,185.353562485055,217.68508715727
"ZDHHC18",266.069699372092,273.753333487419,326.512444463606,263.482078601952,261.180019865305,393.132769343727
"SFN",1003.54549654474,1153.08222287125,1410.21325706981,892.439298490482,952.979427322151,1782.63509184511
"GPN2",320.05485576643,352.561111309555,368.578464915972,284.258443222894,321.092282486737,370.38955128252
"GPATCH3",127.250725786653,192.871666775227,193.303379697779,122.769427305569,134.802590898222,219.851107925004
"NUDC",1154.89673857886,1215.29888957294,1321.07335658741,1164.42079898282,1140.20524801413,1599.60633697158
"TRNP1",206.300419078361,211.536666785733,213.33481800843,165.266536757497,239.649050485728,286.997751724759
"TENT5B",59.7692802937308,78.8077778221359,75.11789366494,50.9965313423133,57.1038753110523,111.550069538303
"SLC9A1",220.760728826845,237.460277911436,218.342677586092,248.371995241266,253.690987037626,269.669585582887
"WDTC1",542.743625893072,519.50916695908,562.883416529284,505.243412372918,492.403908419894,595.655711126859
"TMEM222",205.336398428462,210.499722340705,253.397694629731,156.767114867111,175.992271450456,285.914741340892
"ACTG1P20",133.034849686046,156.578611199244,173.271941387128,114.270005415183,127.313558070543,153.787474509116
"MAP3K6",163.88351048281,166.948055649525,161.253078400738,138.823890876297,161.950334898558,186.277786025127
"GPR3",50.129073794742,42.5147222461523,40.0628766213013,40.608349031842,41.1896805522344,41.1543945869466
"WASF2",1226.23426667138,1202.8555562326,1246.957034838,1198.41848654436,1212.28718898054,1316.94062678229
"AHDC1",111.826395388271,99.5466667226979,92.144616228993,75.550416803427,120.760654346324,93.1388930125634
"IFI6",155.20732463372,153.467777864159,160.251506485205,82.1610782737269,171.311625933157,218.768097541137
"FAM76A",107.970312788675,88.1402778273888,65.1021745096146,90.6605001641124,99.2296849667466,87.7238410932283
"STX12",524.427233544993,524.69388918422,531.834687147775,528.852917623989,496.148424833733,437.536195082275
"PPP1R8",730.727652623354,727.935000409729,692.08619363298,831.054584837697,865.919420700383,629.229033026736
"THEMIS2",61.6973215935286,71.5491667069392,51.0801676921592,30.2201667213708,69.2735536560306,58.4825607288189
"RPA2",1634.97902222851,1763.8425009928,1909.99764292054,1443.9573411555,1647.58722208938,1988.40706477984
"SMPDL3B",212.084542977755,206.351944560593,234.367828234613,171.877198227797,210.629048278472,261.005502511951
"XKR8",68.4454661428208,53.9211111414614,55.0864553542893,33.0533073514993,46.8064551729937,59.5655711126859
"EYA3",283.422071070272,228.127777906183,223.350537163755,369.25266212675,300.497442210619,224.183149460472
"PTAFR",5.78412389939331,6.22166667016862,2.00314383106507,11.3325625205141,4.68064551729937,1.08301038386702
"DNAJC8",1599.31025818225,1900.71916773651,2147.37018690175,1300.41154922899,1817.02658981561,2089.12703047947
"ATP5IF1",1083.55921048635,1355.28638965173,1606.52135251418,1196.52972612428,1275.00783891235,1812.95938259339
"SESN2",219.796708176946,188.723888995115,199.312811190974,216.26306809981,255.563245244545,189.526817176728
"MED18",99.2941269395851,114.063888953091,126.198061357099,84.9942189038554,113.271621518645,146.206401822047
"PHACTR4",766.396416669613,775.634444881022,645.012313602951,956.657152773395,783.540059595914,690.960624907156
"SNHG3",672.886413629421,764.228055985712,725.138066845554,662.954907450072,537.338105385967,629.229033026736
"RCC1",1205.9898330235,1464.16555637968,1412.21640090087,1172.9202208732,1367.68462015488,1668.91900153907
"SNORA73A",23.1364955975732,15.5541666754216,15.023578732988,13.2213229405997,14.978065655358,11.9131142225372
"SNORA73B",21.2084542977755,22.8127777906183,32.0503012970411,23.6095052510709,17.7864529657376,23.8262284450744
"TRNAU1AP",503.218779247218,493.585555833377,635.998166363158,377.752084017135,447.46971145382,675.798479533018
