"","rownames(res)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEP250","CEP250",724.773377302575,-0.0186987302429953,0.190221458748046,-0.0982997941770715,0.921694241614411,0.999986944030967
"LOC100507336","LOC100507336",2.0362708116483,-0.0186892974293906,1.28734222659531,-0.0145177382076707,0.988416927711587,0.999986944030967
"TFCP2","TFCP2",790.467452326279,-0.0186716644202083,0.20781005259198,-0.0898496689035001,0.928406677695865,0.999986944030967
"PANK2","PANK2",370.669884682532,-0.0186592311931072,0.213033683921783,-0.0875881731452294,0.93020400251314,0.999986944030967
"HMOX2","HMOX2",336.887301981622,-0.0186543327072547,0.230571475719403,-0.0809047721495106,0.935517684783022,0.999986944030967
"GRSF1","GRSF1",2895.8787747932,-0.0186172368231176,0.168383860999409,-0.110564259024699,0.911961890831669,0.999986944030967
"FERMT2","FERMT2",1004.53538130161,-0.0185334370559139,0.263852954603294,-0.0702415369340063,0.944001414258149,0.999986944030967
"MAP3K12","MAP3K12",104.018087875093,-0.0185245751929758,0.267118665702694,-0.0693496096360177,0.944711337978477,0.999986944030967
"FSTL1","FSTL1",3726.16686055848,-0.0184666029765573,0.17774842961542,-0.10389179255486,0.917255220453632,0.999986944030967
"PMS2P2","PMS2P2",11.0173787370299,-0.0184200769429685,0.559951449770291,-0.0328958465069158,0.973757645012243,0.999986944030967
"GRPEL2","GRPEL2",446.22491315477,-0.0183958779060744,0.279127727338692,-0.0659048747376967,0.947453559543829,0.999986944030967
"ADAM17","ADAM17",570.79104419894,-0.0183505478353826,0.228764935058417,-0.0802157368684873,0.936065674283049,0.999986944030967
"MRPL22","MRPL22",657.676519525783,-0.0183016826624446,0.2080912601763,-0.0879502706982455,0.92991620113506,0.999986944030967
"HOXC-AS3","HOXC-AS3",15.7195096196733,-0.0182839235007002,0.505073879907787,-0.0362004930922945,0.971122492817825,0.999986944030967
"ZNF587B","ZNF587B",179.308079601746,-0.0182344598342149,0.241643397038375,-0.0754602031659038,0.93984856049333,0.999986944030967
"SKA1","SKA1",35.2559753525694,-0.0182130383799952,0.350618786672692,-0.0519454149985334,0.958572187163833,0.999986944030967
"LOC102724382","LOC102724382",17.0332265467437,-0.0181964427871958,0.505875622874419,-0.035970191020082,0.971306127685981,0.999986944030967
"SIX5","SIX5",394.774388619665,-0.0181896393049356,0.191283386353644,-0.0950926248833065,0.924241256021454,0.999986944030967
"MED18","MED18",114.004719915721,-0.0181878396575783,0.273862559254106,-0.0664122898256513,0.947049585939417,0.999986944030967
"ARHGAP42","ARHGAP42",242.016879563411,-0.0181814011863269,0.320959960542605,-0.0566469448575143,0.954826437968424,0.999986944030967
"ADD3","ADD3",1144.63596911999,-0.0181804911347923,0.297045492703974,-0.0612043999365123,0.951196425661838,0.999986944030967
"PRSS23-AS1","PRSS23-AS1",2.30518635383798,-0.0181294727473074,1.34084546434643,-0.0135209263329568,0.98921219032856,0.999986944030967
"FRG1","FRG1",30.2332720919256,-0.0181088446073428,0.370997769928429,-0.0488111953094388,0.96106976024384,0.999986944030967
"PPIH","PPIH",491.413135260977,-0.0180985221597704,0.221341795106876,-0.0817673054066963,0.934831755491947,0.999986944030967
"PXMP2","PXMP2",359.855272423028,-0.0180612792035939,0.267148939154434,-0.0676075273244974,0.946098063173688,0.999986944030967
"CAPZA1","CAPZA1",3839.15827172078,-0.0180359500162624,0.224658885228449,-0.080281489859269,0.936013379642827,0.999986944030967
"SNORD141A","SNORD141A",14486.4303954514,-0.0180326640338697,0.183672142672059,-0.0981785466839489,0.921790517418702,0.999986944030967
"DGCR6L","DGCR6L",469.475743472025,-0.0180284046135958,0.300761370157114,-0.059942553806621,0.952201387771819,0.999986944030967
"SMIM27","SMIM27",33.6751221484181,-0.0179603448467284,0.417939135084059,-0.0429735895469948,0.965722586887156,0.999986944030967
"KRT7-AS","KRT7-AS",2.30692466095815,-0.0179506650693626,1.31243112243267,-0.0136774149610914,0.989087342013456,0.999986944030967
"PRDX3","PRDX3",4840.84693692895,-0.0179454292106615,0.143935395625847,-0.124676971447035,0.900779289248923,0.999986944030967
"NBPF8","NBPF8",455.395347247851,-0.0178993113458781,0.217875202311015,-0.0821539631679925,0.93452428170669,0.999986944030967
"SPTB","SPTB",284.355825668811,-0.0178824461030609,0.18652347688295,-0.0958723609590591,0.923621946199843,0.999986944030967
"FLAD1","FLAD1",1194.85409476655,-0.0177915391120705,0.216516476494346,-0.0821717561644094,0.934510132788053,0.999986944030967
"SLC22A18","SLC22A18",52.1922551332495,-0.0177610761520667,0.326530354453125,-0.0543933386585545,0.956621785980229,0.999986944030967
"ADSS2","ADSS2",660.34990724304,-0.0176555082154545,0.260557439233466,-0.0677605224682713,0.94597627000546,0.999986944030967
"HNF1B","HNF1B",135.724479857678,-0.0176099787204608,0.228817792975645,-0.0769607052469699,0.938654804885769,0.999986944030967
"ANXA3","ANXA3",2499.37217016651,-0.0175830458299962,0.155468063854853,-0.113097477346936,0.909953274947043,0.999986944030967
"OCIAD2","OCIAD2",755.639199663749,-0.0175664345829447,0.230179288927114,-0.0763163126657634,0.939167448060922,0.999986944030967
"ATPAF1","ATPAF1",1119.5518970189,-0.0175262336810515,0.153664322521045,-0.114055321323212,0.909193939445254,0.999986944030967
"POLM","POLM",202.845046455619,-0.0174621906404537,0.234316788514651,-0.0745238561485398,0.940593559482522,0.999986944030967
"TRAF3IP2","TRAF3IP2",316.346985142744,-0.0174443580718818,0.197863096354581,-0.0881637778508259,0.929746506262108,0.999986944030967
"C8orf33","C8orf33",762.847433465152,-0.0174436711514155,0.181136690647362,-0.0963011474322173,0.923281399805103,0.999986944030967
"TTC14","TTC14",284.831208790096,-0.017442264557908,0.334749126335704,-0.0521054819435615,0.958444644942588,0.999986944030967
"ADARB1","ADARB1",3992.33052993995,-0.0174421754892157,0.14491597316842,-0.120360613863764,0.904197490114729,0.999986944030967
"PLCB3","PLCB3",571.32903706896,-0.0174275996912043,0.19365578345988,-0.0899926631667822,0.928293045116994,0.999986944030967
"LOC107985360","LOC107985360",9.38948041958063,-0.0173518368952324,0.603162076477115,-0.028768116517834,0.97704952968289,0.999986944030967
"PAK3","PAK3",6.59594957257045,-0.017306659517635,0.969657385786678,-0.0178482212081478,0.985759935914335,0.999986944030967
"SLC66A2","SLC66A2",253.821588622555,-0.0173044041186785,0.283738843353912,-0.0609870820439429,0.951369496940475,0.999986944030967
"CSF2RA","CSF2RA",281.256273663844,-0.0173025708746,0.196731291958015,-0.0879502731995102,0.929916199147043,0.999986944030967
"TFAP2E-AS1","TFAP2E-AS1",2.348442200056,-0.0172660281961065,1.20920379383714,-0.0142788405760095,0.98860752068604,0.999986944030967
"PTTG1","PTTG1",4149.01655335499,-0.0172451566284957,0.24458348280146,-0.0705082633993501,0.943789123679536,0.999986944030967
"SLC25A15","SLC25A15",290.224719433859,-0.0172344937766132,0.185705416023928,-0.0928055527168501,0.92605803962218,0.999986944030967
"PRKCZ","PRKCZ",288.250248132639,-0.0171573107392095,0.210124217358621,-0.0816531809369071,0.934922510173387,0.999986944030967
"MINK1","MINK1",1040.31813455831,-0.0171384527547431,0.175764055606222,-0.0975082914173288,0.922322750010418,0.999986944030967
"CCDC69","CCDC69",485.645544132398,-0.0171287662586962,0.171164460379242,-0.100071978848557,0.920287181277052,0.999986944030967
"CDC6","CDC6",2430.82966566677,-0.0171219880327912,0.145723821788603,-0.117496150064123,0.906466894717347,0.999986944030967
"PAFAH2","PAFAH2",303.058391598523,-0.0171079973093812,0.176219727459909,-0.0970833263447949,0.922660221957116,0.999986944030967
"TWSG1-DT","TWSG1-DT",53.6292763065562,-0.0171031660394335,0.302546715329817,-0.0565306617881763,0.954919069997843,0.999986944030967
"GNAI2","GNAI2",1638.94811675631,-0.0170985504424699,0.230906036569868,-0.0740498199894231,0.940970743423186,0.999986944030967
"RCN2","RCN2",1987.33897727383,-0.017019665347236,0.149962762934562,-0.11349260985984,0.909640021705499,0.999986944030967
"MAP3K13","MAP3K13",326.452517761097,-0.0169930476892064,0.182298913117234,-0.0932152989759095,0.925732520483232,0.999986944030967
"LMBRD2","LMBRD2",940.299846345393,-0.0169772958145248,0.282345884822675,-0.0601294253861261,0.952052554287485,0.999986944030967
"KDM2A","KDM2A",1313.02020418007,-0.0169721770155925,0.175379788231029,-0.0967738482682792,0.922905992493656,0.999986944030967
"MAD2L1BP","MAD2L1BP",283.384514849923,-0.016890341186714,0.241895094471646,-0.0698250670341471,0.944332895259963,0.999986944030967
"GBP1","GBP1",119.391888086137,-0.0168659273351522,0.289828074272664,-0.0581928696089156,0.953595000326873,0.999986944030967
"CFDP1","CFDP1",405.736572318667,-0.0168410657375495,0.169769848367841,-0.0991993919972171,0.92097995759478,0.999986944030967
"ZNF888","ZNF888",86.3879182044814,-0.016833738327951,0.346384058030176,-0.0485984788782757,0.961239282213771,0.999986944030967
"ZNF648","ZNF648",18.4141615687126,-0.016818643404915,0.453187130825195,-0.0371119174860292,0.970395769795553,0.999986944030967
"PAFAH1B1","PAFAH1B1",1714.72183191283,-0.0167990853155391,0.257730984447216,-0.0651806974298025,0.948030129662192,0.999986944030967
"MEF2D","MEF2D",446.007305567948,-0.0167704130916678,0.183241593782105,-0.0915207772729249,0.927078797639918,0.999986944030967
"KLHL15","KLHL15",746.132251965899,-0.0167389089168936,0.297353823504391,-0.0562928995484952,0.955108475206635,0.999986944030967
"INPPL1","INPPL1",2699.30739678687,-0.0167069800170687,0.173412449651815,-0.0963424485993579,0.92324859875722,0.999986944030967
"TIA1","TIA1",832.152428290047,-0.0167045353862913,0.335811500965362,-0.0497437858389917,0.96032656357515,0.999986944030967
"PPDPF","PPDPF",2538.38572299421,-0.0166930647432716,0.269550854526735,-0.0619291850236589,0.950619225810137,0.999986944030967
"LOC107985683","LOC107985683",17.5809114033248,-0.0166312479934052,0.833838063823257,-0.0199454171199007,0.98408691471796,0.999986944030967
"NAT10","NAT10",746.147649857976,-0.0166306982247785,0.164861157980335,-0.10087699509403,0.919648105191323,0.999986944030967
"THRAP3","THRAP3",2035.37874735838,-0.0166030312719671,0.157946497322912,-0.105118071963465,0.916282119396585,0.999986944030967
"TMEM61","TMEM61",81.2128096914059,-0.0166018635706353,0.276763608061942,-0.0599857173668572,0.952167010094976,0.999986944030967
"LOC122526780","LOC122526780",6.25293055899013,-0.0165769206677765,0.979373848429716,-0.0169260397287054,0.98649561904154,0.999986944030967
"KLHL18","KLHL18",316.290990297015,-0.016575708985867,0.184239695926132,-0.089968173810452,0.928312505854939,0.999986944030967
"SUN1","SUN1",1779.08899062906,-0.0165687213086042,0.142722234848005,-0.116090680097949,0.907580675076155,0.999986944030967
"BTBD7_1","BTBD7_1",78.8280109365961,-0.016564461767862,0.386064172783455,-0.0429059802375213,0.965776481602216,0.999986944030967
"CERKL","CERKL",8.05638460332369,-0.0165630121133859,0.674480619337057,-0.0245566909389711,0.980408564495893,0.999986944030967
"LOC102724479","LOC102724479",10.2272605683105,-0.0165551270909999,0.705798900679944,-0.0234558697598582,0.981286639620128,0.999986944030967
"EEF1D_1","EEF1D_1",2380.70571490104,-0.016480811451646,0.250900820520928,-0.0656865586068153,0.947627373978238,0.999986944030967
"RNASEL","RNASEL",117.788986522534,-0.0164718396969656,0.2232291416308,-0.0737889308565656,0.941178334910715,0.999986944030967
"ABRAXAS2","ABRAXAS2",327.542686467871,-0.01642556907598,0.241212581126306,-0.0680958223625122,0.945709355911158,0.999986944030967
"CIAO3","CIAO3",276.930774764269,-0.0164042711869182,0.249939766853468,-0.0656328978514875,0.947670096873629,0.999986944030967
"PAK4","PAK4",372.878702178402,-0.0163207923154094,0.236381421328711,-0.0690443107739581,0.944954348734611,0.999986944030967
"LMCD1","LMCD1",217.864643067029,-0.0162371993572723,0.268312569098394,-0.0605159848151499,0.951744685140573,0.999986944030967
"GAS7","GAS7",49.6910050194052,-0.0162143307240614,0.300219149049417,-0.0540083161763691,0.956928538563268,0.999986944030967
"DHX16_4","DHX16_4",133.422346716875,-0.0161791168469533,0.24206545596796,-0.0668377765107252,0.946710849328169,0.999986944030967
"MTERF3","MTERF3",309.898873889112,-0.0161324476935652,0.19816657318989,-0.0814085212953981,0.935117072592291,0.999986944030967
"HHAT","HHAT",22.8664383583447,-0.0161011638215133,0.402803956971577,-0.0399727051903054,0.968114886997942,0.999986944030967
"ACTR8","ACTR8",658.4926210056,-0.0160742502132083,0.19848741596548,-0.080983724509789,0.935454895946358,0.999986944030967
"HLA-F_4","HLA-F_4",39.3007368677122,-0.016071815583908,0.352970719065882,-0.0455329995259696,0.963682472348102,0.999986944030967
"YPEL5","YPEL5",1551.4096397979,-0.0160712629577316,0.172338495031114,-0.0932540518868411,0.925701734233016,0.999986944030967
"BORCS6","BORCS6",174.580685989871,-0.0160420438147556,0.268831111541701,-0.0596733157957694,0.952415824760664,0.999986944030967
"OTULINL","OTULINL",1484.29259080107,-0.0160260250974871,0.185698441677913,-0.0863013440106498,0.931226870098068,0.999986944030967
"IFI30","IFI30",3521.87517145299,-0.0160004031490495,0.227998953909798,-0.0701775287766438,0.944052359659217,0.999986944030967
"AP2S1","AP2S1",1681.05257587451,-0.0159360996442576,0.257180745935618,-0.0619645906472601,0.950591030360483,0.999986944030967
"MYO19","MYO19",471.86113883849,-0.015906897204016,0.175915689398972,-0.0904234139567827,0.927950751258329,0.999986944030967
"EIF3J-DT","EIF3J-DT",90.7621964641404,-0.015901828919527,0.252693223109197,-0.0629293841911039,0.949822736009022,0.999986944030967
"PCBD1","PCBD1",1791.81367751486,-0.0158933738389486,0.245940160766913,-0.0646229301850842,0.948474227219929,0.999986944030967
"SCARB2","SCARB2",3298.19722250567,-0.0158725094317688,0.219153255504067,-0.0724265281629561,0.942262473806924,0.999986944030967
"BCAM","BCAM",1719.87379892593,-0.0158615787845486,0.206019071170443,-0.076990827569677,0.938630841848531,0.999986944030967
"SAMD4A","SAMD4A",229.929367251146,-0.0158601510283949,0.244433234505565,-0.064885411595017,0.948265235976547,0.999986944030967
"UQCC4","UQCC4",151.332283843617,-0.0158589128919158,0.241204030846019,-0.0657489546766318,0.947577696507507,0.999986944030967
"CNOT3_3","CNOT3_3",45.9557544826291,-0.0158564144994452,0.300094088891899,-0.0528381433902788,0.957860869903738,0.999986944030967
"RXRB_5","RXRB_5",120.30766043124,-0.0158536216736029,0.23294946363081,-0.068056055706265,0.945741011675476,0.999986944030967
"PSMA5","PSMA5",3742.47361225698,-0.0158518820293344,0.189739807418914,-0.0835453679698115,0.933417905031676,0.999986944030967
"AP3B1","AP3B1",896.51523707614,-0.0158497448778998,0.248043175743237,-0.0638991370369598,0.949050539421198,0.999986944030967
"E2F4","E2F4",686.319201170581,-0.0158366654631096,0.204272941716254,-0.0775269858555599,0.938204324265219,0.999986944030967
"TSFM","TSFM",692.938595336764,-0.0158140541306854,0.25040663474268,-0.0631534949021461,0.949644276504653,0.999986944030967
"TGFA","TGFA",644.019155371484,-0.0157473713183855,0.19137498560181,-0.0822854213097147,0.934419747213554,0.999986944030967
"RASGRP2","RASGRP2",43.7188755917587,-0.015742479520038,0.380293110290506,-0.0413956474468137,0.966980482659062,0.999986944030967
"NRBF2","NRBF2",365.491587773379,-0.0157261646540768,0.212272241773677,-0.0740848851582014,0.940942842104394,0.999986944030967
"SAP130","SAP130",823.062690991368,-0.0157200516976501,0.170586869966796,-0.0921527647509447,0.926576666552816,0.999986944030967
"FAM89B","FAM89B",637.688102374726,-0.0157121159734951,0.27867365636919,-0.0563817770872449,0.955037673638285,0.999986944030967
"HNRNPUL1","HNRNPUL1",3884.66276768508,-0.0156528568681744,0.141616473050873,-0.110529915983372,0.911989125690698,0.999986944030967
"ATMIN","ATMIN",231.002515010987,-0.0156240501382632,0.225654271321429,-0.0692388849844008,0.944799471618921,0.999986944030967
"NOMO3_1","NOMO3_1",1065.24526189785,-0.0155016614296655,0.156043259718954,-0.0993420764061527,0.920866671484505,0.999986944030967
"LOC124903318","LOC124903318",27.9652050662379,-0.015478734071649,0.397574943650007,-0.0389328711954124,0.968943909004113,0.999986944030967
"LOC400499","LOC400499",6.46233853509857,-0.0154395559182013,0.853988754061779,-0.0180793433692973,0.985575556862432,0.999986944030967
"CYP2D6","CYP2D6",2.04115417149008,-0.0153888880940369,1.37545032005619,-0.0111882543990453,0.991073250790391,0.999986944030967
"WDR6","WDR6",1417.12335697903,-0.0153147432265433,0.181195056344518,-0.0845207564461604,0.932642400629515,0.999986944030967
"ELF4","ELF4",1396.29965471299,-0.0152815201249923,0.172069848170943,-0.0888099820359627,0.929232924523519,0.999986944030967
"RAB18","RAB18",1657.14955058326,-0.0152660625756144,0.226139387539106,-0.0675073137048026,0.946177839815215,0.999986944030967
"LOC124905135","LOC124905135",216.317963467889,-0.0152513502333399,0.217647371060097,-0.0700736708146532,0.944135022821313,0.999986944030967
"EPHB4","EPHB4",1203.17107838354,-0.0152384819838202,0.200192393643537,-0.0761191856817191,0.939324276456104,0.999986944030967
"EDEM1","EDEM1",1013.45039891143,-0.0152350153280859,0.202025255194287,-0.0754114395917203,0.939887357650268,0.999986944030967
"RGPD3","RGPD3",65.4756151687845,-0.0152046048959843,0.445803224258401,-0.0341060900160095,0.972792552181391,0.999986944030967
"YAE1","YAE1",230.775202892299,-0.0151979374295424,0.19482122970091,-0.0780096576377962,0.937820370721815,0.999986944030967
"ZNF550","ZNF550",120.072797483234,-0.0151591604631317,0.254609917874612,-0.0595387665558149,0.952522988981803,0.999986944030967
"BAHCC1","BAHCC1",273.977840285586,-0.0151198055720372,0.179521103485476,-0.0842229981794891,0.932879133247123,0.999986944030967
"PIP5K1C","PIP5K1C",429.842648012242,-0.015057894017736,0.172484495199433,-0.0872999860093249,0.930433065142534,0.999986944030967
"BLM","BLM",530.754818129051,-0.0150355324207299,0.323880419861729,-0.0464230978431757,0.96297302694009,0.999986944030967
"LOC729291","LOC729291",31.3676437381352,-0.0150296691927631,0.365468043821482,-0.0411244415123325,0.967196689573592,0.999986944030967
"PATL1","PATL1",1035.25116764724,-0.0150113665522598,0.166721801770184,-0.0900384136500156,0.928256689104249,0.999986944030967
"EXOC5","EXOC5",833.567042817435,-0.0149847089576243,0.309883502923517,-0.0483559428503127,0.961432570714111,0.999986944030967
"TMX1","TMX1",1564.19588203051,-0.0148785052544658,0.214650327010768,-0.0693150831012685,0.944738820035278,0.999986944030967
"ACYP2","ACYP2",148.983392274317,-0.0147279144947169,0.259693637110097,-0.056712650562451,0.954774096544485,0.999986944030967
"HP1BP3","HP1BP3",2161.75804649333,-0.0146924850229034,0.190550251394739,-0.0771055661976895,0.938539565000313,0.999986944030967
"UBE2D3","UBE2D3",3345.84647014072,-0.0146767781208904,0.161059956878068,-0.0911261768932519,0.927392333019724,0.999986944030967
"TNK2","TNK2",219.492651989935,-0.0146077811428799,0.227696006471382,-0.0641547533892119,0.948847004698835,0.999986944030967
"SVIP","SVIP",233.342239105746,-0.0146048864700397,0.242720325738403,-0.0601716664049816,0.952018911746633,0.999986944030967
"HIRIP3","HIRIP3",414.611776622789,-0.0145788326880309,0.214522497726849,-0.0679594580639,0.945817907413621,0.999986944030967
"CDK5R2","CDK5R2",32.2053828713546,-0.0145475589109661,0.356221664104762,-0.0408385013514726,0.967424645308421,0.999986944030967
"GPR137B","GPR137B",113.904653982379,-0.0145389200589943,0.241467794220635,-0.0602105970525815,0.951987905801717,0.999986944030967
"TTLL12","TTLL12",1104.57121019444,-0.014538888701003,0.206635656875377,-0.0703600187927462,0.943907112729015,0.999986944030967
"STOM","STOM",667.859027258785,-0.0144852957729437,0.170452703049235,-0.0849813204121478,0.932276241133154,0.999986944030967
"CRTAP","CRTAP",4970.73011721695,-0.0144033161824074,0.180976626016257,-0.0795866101576759,0.93656604497951,0.999986944030967
"ST3GAL2","ST3GAL2",286.410192324802,-0.0144000586756265,0.208643833727016,-0.0690174179528699,0.944975755037243,0.999986944030967
"GORAB","GORAB",148.218433843408,-0.0143789345289869,0.280646217077114,-0.0512350912075041,0.959138189813205,0.999986944030967
"SOD3","SOD3",76.9727588068815,-0.0143778339913206,0.307717744774905,-0.0467240977664058,0.962733124077242,0.999986944030967
"DVL2","DVL2",1011.33179509401,-0.0143506359192437,0.215267416451103,-0.0666642270150686,0.946849013638885,0.999986944030967
"COMMD5","COMMD5",248.372843610811,-0.0141903222924893,0.284706611802105,-0.0498419134092774,0.960248366100561,0.999986944030967
"VPS52_6","VPS52_6",31.2353480184261,-0.014176307609456,0.361707988585181,-0.0391926859699908,0.968736764908351,0.999986944030967
"REXO2","REXO2",1448.99143566332,-0.0141687681420678,0.156902908476514,-0.090302775644141,0.928046614520117,0.999986944030967
"ZNF410","ZNF410",945.38738619227,-0.0141617517218641,0.165136382613687,-0.0857579141417523,0.931658862823477,0.999986944030967
"GPR89A","GPR89A",405.097499243739,-0.0141274841325049,0.176632624609571,-0.0799823031771863,0.936251330891834,0.999986944030967
"ATG4D","ATG4D",284.452922166221,-0.0140786389898401,0.265036534496692,-0.0531196161939546,0.957636602054292,0.999986944030967
"ZBTB7C","ZBTB7C",35.5912015144609,-0.0140418801159048,0.366483388385323,-0.0383151885212899,0.969436380989697,0.999986944030967
"SMG1P5","SMG1P5",486.806263181171,-0.014025450996405,0.195536844999453,-0.0717279190857568,0.942818437165226,0.999986944030967
"PFN1P2_1","PFN1P2_1",6.33189049622246,-0.0140120993388266,0.84082447370688,-0.0166647139527856,0.986704097436538,0.999986944030967
"RIC1","RIC1",854.513600317042,-0.014007706162782,0.322415918643022,-0.043446074938661,0.965345949863148,0.999986944030967
"EMC4","EMC4",937.08644953397,-0.0139942170717556,0.222914173902909,-0.0627784982297755,0.949942888015996,0.999986944030967
"UBL7_1","UBL7_1",704.93307847353,-0.0139874970030537,0.234192458195923,-0.0597265049045769,0.952373461552172,0.999986944030967
"NAP1L5","NAP1L5",144.039378957169,-0.0139777233330983,0.235967280934947,-0.0592358537069882,0.952764252640203,0.999986944030967
"NKPD1","NKPD1",2.66549694830547,-0.0139733063685677,1.22129371107068,-0.0114413971364166,0.990871285037877,0.999986944030967
"PALMD","PALMD",72.4925980581398,-0.0137714630295404,0.263313173971586,-0.0523006989047439,0.958289096435455,0.999986944030967
"KRAS","KRAS",822.608247866942,-0.0137037632049682,0.286552188178104,-0.0478229229101219,0.961857367614588,0.999986944030967
"APH1A","APH1A",2766.80735236391,-0.0136844863951038,0.229536484287549,-0.0596179140652896,0.952459950385551,0.999986944030967
"SLC25A37","SLC25A37",757.897466022118,-0.0136707081897528,0.21385091645864,-0.0639263483932595,0.949028872198905,0.999986944030967
"MTM1","MTM1",298.008042875449,-0.0136543379654426,0.253049033147691,-0.0539592576015626,0.956967624647866,0.999986944030967
"RNF7","RNF7",730.340752785591,-0.0136084657827122,0.217657197339562,-0.0625224708810429,0.950146767768754,0.999986944030967
"RFC4","RFC4",914.606699120659,-0.0136055000940463,0.167914461323344,-0.0810263748983892,0.935420977326447,0.999986944030967
"NEU1_4","NEU1_4",72.1520657038904,-0.0135992870682522,0.275526307563478,-0.0493574903555049,0.960634404627561,0.999986944030967
"DNAJC11","DNAJC11",996.869741953274,-0.0135882990717738,0.170449221314964,-0.0797205112874336,0.936459545724306,0.999986944030967
"ARHGEF2","ARHGEF2",995.768884654988,-0.0135508510503559,0.176107658580378,-0.076946404032571,0.938666181867631,0.999986944030967
"ARPC5L","ARPC5L",703.508737096458,-0.0134782918284199,0.165134055995849,-0.0816203038624495,0.934948655016274,0.999986944030967
"HYOU1","HYOU1",245.653917529298,-0.0134592567780123,0.201214611680092,-0.0668900566694976,0.94666922893859,0.999986944030967
"OAS3","OAS3",882.950906598949,-0.0134537909046406,0.164291503791307,-0.0818897544557777,0.93473438183513,0.999986944030967
"PMVK","PMVK",681.963198517287,-0.0134449797056791,0.258050010617383,-0.0521022249660522,0.958447240109571,0.999986944030967
"ZNF883","ZNF883",296.804212085775,-0.0133463536510221,0.196388451147094,-0.0679589536608021,0.945818308940776,0.999986944030967
"ABHD12","ABHD12",1127.48937771745,-0.0133289878086582,0.211421176278603,-0.0630447150246377,0.949730897676673,0.999986944030967
"FOXA1","FOXA1",216.959050622301,-0.0133284059884357,0.194562922588391,-0.0685043471341796,0.945384159694841,0.999986944030967
"PAPSS2","PAPSS2",432.101036869594,-0.0132929391064116,0.179935553948998,-0.0738761118337925,0.941108963892003,0.999986944030967
"LRRFIP2","LRRFIP2",540.196819900006,-0.0132757221362491,0.186334966468686,-0.0712465426529599,0.943201539824927,0.999986944030967
"DELE1","DELE1",1158.65112322207,-0.013259629430065,0.19967751369035,-0.0664052210236721,0.947055213604341,0.999986944030967
"MRPS17","MRPS17",494.218103919933,-0.0131973342250152,0.195754997363216,-0.067417610803202,0.946249249690671,0.999986944030967
"TRAIP","TRAIP",244.041458764596,-0.013193246314136,0.300483846617716,-0.0439066740613211,0.964978795301502,0.999986944030967
"ARL8B","ARL8B",1527.93561499702,-0.0131444396288995,0.239833984736988,-0.054806409705923,0.956292693872979,0.999986944030967
"CENPA","CENPA",500.555382524491,-0.0131382138942139,0.19197434656843,-0.0684373413899377,0.945437497366645,0.999986944030967
"POLR3G","POLR3G",76.0312166872354,-0.0131174092738281,0.285746243866542,-0.0459057977327415,0.963385333128301,0.999986944030967
"DNAJC14","DNAJC14",708.448011468742,-0.0131041650163076,0.164483278656843,-0.0796686758879999,0.936500773258373,0.999986944030967
"KRTCAP3","KRTCAP3",2.00064869413306,-0.0130786331628856,1.37526990529936,-0.00950986647238433,0.992412338734822,0.999986944030967
"CAPN10-DT","CAPN10-DT",41.0492360991929,-0.0130525720814968,0.369026045071157,-0.0353703275306217,0.971784445101087,0.999986944030967
"TIMM44","TIMM44",651.227381833262,-0.0130478012626395,0.218866097091865,-0.0596154518036793,0.952461911497934,0.999986944030967
"ZNF85","ZNF85",34.792511605952,-0.0129949853429443,0.394881910274246,-0.0329085354503054,0.973747526178795,0.999986944030967
"LOC105370203","LOC105370203",52.5097640826549,-0.0129850306712542,0.352962722838169,-0.036788674358702,0.970653504489313,0.999986944030967
"ZNF578","ZNF578",20.6101716301618,-0.01297463788921,0.45235212653233,-0.0286826061561195,0.977117728937281,0.999986944030967
"LIMK2","LIMK2",212.219001866285,-0.0129692877895845,0.193309935934467,-0.0670906424281322,0.946509543372237,0.999986944030967
"PPIEL","PPIEL",17.2707449378692,-0.0129134235473288,0.488028492209509,-0.0264603885909701,0.97889012785294,0.999986944030967
"CORO2A","CORO2A",433.705632078037,-0.0129046653264463,0.173825202004116,-0.0742393230536314,0.940819956892657,0.999986944030967
"CFAP58-DT","CFAP58-DT",12.0214882413516,-0.0128933248354983,0.542182061203043,-0.0237804342085561,0.981027746876133,0.999986944030967
"SLC16A7","SLC16A7",270.019793060914,-0.0128897626553527,0.347608287620844,-0.0370812869381649,0.970420192626163,0.999986944030967
"MICAL2","MICAL2",515.032980860308,-0.0128713771478266,0.187729834575682,-0.0685633009634258,0.945337231681942,0.999986944030967
"ABR_1","ABR_1",124.859002037663,-0.0128471815105706,0.247730048479395,-0.0518596011643667,0.958640564535256,0.999986944030967
"MSRB2","MSRB2",359.644246571875,-0.0128415495859882,0.229337764543378,-0.0559940470840305,0.95534654946158,0.999986944030967
"WDR5","WDR5",1249.77230172549,-0.0128164275814099,0.173721561573693,-0.0737756871703757,0.941188873120275,0.999986944030967
"DCTPP1","DCTPP1",700.247134138635,-0.0128127030028099,0.246262206296335,-0.0520287022337158,0.958505823304692,0.999986944030967
"EHBP1L1","EHBP1L1",957.3779272086,-0.0127642684229385,0.174201375552596,-0.0732730633294258,0.94158882641585,0.999986944030967
"ENY2","ENY2",718.12454671019,-0.0126940224283918,0.161353025074975,-0.0786723547481889,0.937293235021487,0.999986944030967
