"","rownames(res)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"84332","84332",5.4507870793989,0.235326304307496,0.929138707938667,0.253273598760703,0.800056796261777,NA
"346606","346606",1110.75867805516,0.235363233879151,0.131856265275653,1.78499848594309,0.0742615624668972,0.376226135228255
"8862","8862",20.0364311200305,0.235479443562835,0.457738374237882,0.514441123611057,0.606943613876115,0.873967302569483
"100507395","100507395",3.85658512552193,0.235480819680978,1.00820009009981,0.233565561036268,0.815322266575806,NA
"286042","286042",78.3774758970786,0.235508486881708,0.247902568873512,0.95000422122238,0.342110107741714,0.722639432912429
"10686","10686",91.3175610776376,0.235516930910426,0.242312957374211,0.971953516075123,0.331073674287624,0.712637187616808
"883","883",171.110420565531,0.235580187715558,0.19910612094523,1.1831890782522,0.236734220493505,0.622641507788872
"4117","4117",62.0172337828975,0.235770503408209,0.297614494202587,0.792201011714567,0.42824347877023,0.784587924398261
"56261","56261",801.600814051926,0.235877385195645,0.14050108515617,1.67882963276378,0.0931852516491152,0.41793975135129
"107984932","107984932",2.13213417832869,0.235909308718629,1.34868474297779,0.174918052530023,0.86114402509185,NA
"83746","83746",184.397229443965,0.235952865222605,0.202556140368903,1.16487638830834,0.244069032367782,0.62998833242075
"219770","219770",2.50184304113512,0.235993034038498,1.33687807304572,0.176525472888378,0.859881138424825,NA
"107984316","107984316",1775.4639221072,0.236070492899975,0.128435704443349,1.83804413206688,0.0660559025105322,0.355528525303731
