"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"392",1371.26095782023,0.169866841562784,0.235461054954959,0.721422239424168,0.470649767653389,0.820067573438375
"60528",2554.47027353321,0.146168304320922,0.202590085568634,0.721497816196948,0.470603283783933,0.820067573438375
"253152",83.6420800279629,-0.333882849386153,0.463171644770018,-0.720862024168035,0.470994409843862,0.82043830233443
"79970",330.317194236729,0.19979839894675,0.277182345209491,0.720819353756983,0.471020666216542,0.82043830233443
"100137049",236.636271802496,-0.242778945053441,0.336741608479311,-0.720965092938185,0.470930991896393,0.82043830233443
"43",167.931969294859,-0.26971921272336,0.374493729245279,-0.720223575617483,0.471387350567305,0.820756181179525
"22898",1575.70782240261,0.270485880571749,0.375498356025296,0.720338388255229,0.471316674439339,0.820756181179525
"7014",1570.03564688697,-0.170097753504024,0.236145555232731,-0.720308935463071,0.47133480437134,0.820756181179525
"9564",1703.28112842086,-0.180935123290841,0.251265805949874,-0.720094493585555,0.471466817598852,0.820756181179525
"5289",1056.4221075828,0.168502907394327,0.233998963397442,0.720101084841679,0.471462759631584,0.820756181179525
"51136",389.403144991278,-0.200757108764739,0.278830767619785,-0.719996256074911,0.471527300705725,0.820769675182801
"55572",907.347927536444,-0.163405829040729,0.227063687198415,-0.719647562571024,0.471742019701814,0.820959809554868
"653381",281.449217630454,0.198795290145792,0.276209150321403,0.719727387432566,0.471692860275224,0.820959809554868
"49856",1005.66322325547,-0.189078774406137,0.263335624997075,-0.718014413766602,0.472748399498627,0.821001807534668
"9695",1833.11861324045,-0.199612562632859,0.278015636627028,-0.717990416131338,0.472763196139814,0.821001807534668
"26984",308.321227236194,-0.193919548606382,0.270104088782049,-0.717943773012851,0.472791956431521,0.821001807534668
"27031",444.467120480788,0.234916275919944,0.326494415893493,0.719510853737165,0.471826217173428,0.821001807534668
"202052",182.473255337495,0.223457857325273,0.310866046014617,0.718823622554025,0.47224960077448,0.821001807534668
"54492",681.380685536294,-0.196175534617276,0.272770792957814,-0.719195528560921,0.472020454073883,0.821001807534668
"692199",57.5878607963798,0.367452595925221,0.511816849086987,0.717937669658018,0.472795719850324,0.821001807534668
"137994",207.194727209532,0.226711477781174,0.315788882381065,0.717921023918756,0.472805983943009,0.821001807534668
"116039",179.672575219828,-0.22211776289993,0.308981530105203,-0.718870680795396,0.472220602856134,0.821001807534668
"54948",744.955517652339,-0.182833675710738,0.254440097143496,-0.718572574697715,0.472404316398975,0.821001807534668
"55739",1265.53071042305,0.158505762625679,0.220866826956115,0.717653098068788,0.472971209206557,0.821001807534668
"9727",550.244467303442,0.170842024460991,0.237711645059312,0.718694384611926,0.472329243970732,0.821001807534668
"56052",574.569698726308,-0.231135540111981,0.322115695868357,-0.717554416244411,0.47303207259691,0.821001807534668
"400541",95.5201080725868,-0.301740574759731,0.419615598005909,-0.719088080122993,0.472086651214245,0.821001807534668
"5187",3517.62841177304,0.766396689077332,1.06805117254278,0.717565514443208,0.473025227413041,0.821001807534668
"125206",222.887549833969,-0.20591807655912,0.286326181751857,-0.719173060944801,0.472034295563993,0.821001807534668
"6455",3287.39346450599,-0.146575478766729,0.20402031627741,-0.718435700136001,0.472488681131037,0.821001807534668
"1785",5105.62097918807,-0.154592415247911,0.215077321190432,-0.718775993639202,0.47227895134828,0.821001807534668
"57325",372.069245714136,0.233678607446458,0.325562903774635,0.717767917465859,0.472900398168433,0.821001807534668
"57446",993.991639293577,0.160383232822326,0.223058217268054,0.719019611949962,0.472128835949869,0.821001807534668
"5203",846.085753673312,0.182540619903047,0.254348243626014,0.717679891556277,0.472954684693764,0.821001807534668
"150244",116.328243822746,0.309806053640441,0.430960175939864,0.718873972437934,0.472218574538641,0.821001807534668
"25814",1952.41703645492,-0.157671722927678,0.219686084478806,-0.717713747330631,0.472933805067652,0.821001807534668
"203522",358.212289072204,0.230566310865011,0.321021586496266,0.718226812662309,0.472617448116028,0.821001807534668
"2108",2198.55409418879,-0.152142091298857,0.212118128472953,-0.717251714382613,0.473218795073683,0.821234312110812
"29889",2240.63439332122,-0.153878206475476,0.214767734399955,-0.716486612411309,0.473690931063236,0.821504104958136
"8890",986.526986213216,-0.160491894518504,0.22394720743,-0.716650572964474,0.473589731014118,0.821504104958136
"80352",147.626273337769,0.236502962998708,0.32990813839001,0.716875200935843,0.473451105008285,0.821504104958136
"8630",39.2999661402567,0.40222173086365,0.561360403043286,0.716512473418319,0.473674968292798,0.821504104958136
"79187",873.165701703576,-0.24400538307604,0.340505626063023,-0.716597214258299,0.473622663872655,0.821504104958136
"23767",36.1471463005353,-0.432107659036277,0.603080631124369,-0.716500641432749,0.473682271578404,0.821504104958136
"10924",99.7749055890201,-0.275092037756689,0.38424305991308,-0.715932352347283,0.474033120549162,0.821997418223882
"107985020",53.7601214798746,-0.349928647223054,0.488826283930636,-0.715854811261968,0.474081003751737,0.821997418223882
"55652",581.248416729031,0.176601994133544,0.246750536324422,0.715710679961205,0.474170014833169,0.822060178311236
"10625",1953.89576000157,0.146522634772959,0.204828628076278,0.715342558064657,0.474397397327673,0.822362789776727
"55257",1833.65397198862,0.196224867148,0.27438808810936,0.715136245527512,0.474524859181633,0.822479384289035
"105379507",88.0237670944761,-0.286551030049871,0.400735565954795,-0.715062635798579,0.474570340526812,0.822479384289035
"55194",867.794544373884,-0.168918088889263,0.236307582449297,-0.714822974102015,0.474718437216668,0.82263696317353
"107986696",91.5210020042679,-0.296926364379559,0.415430109355318,-0.714744448447278,0.474766966925012,0.82263696317353
"25909",2811.82959687715,-0.144808452907019,0.202763355626511,-0.714174671550395,0.475119176817909,0.823148650507032
"1678",277.003023295882,0.274067483788144,0.383796610131115,0.714095634389568,0.475168045281444,0.823148650507032
"692057",32.7523955553102,0.424709838712933,0.595104983996493,0.713672125312659,0.475429946785321,0.823510696829904
"23207",1478.97208655616,0.150368665288463,0.210847147562432,0.713164332678197,0.475744074306451,0.823577832943605
"28956",649.045528911976,0.166496381119791,0.233483731263337,0.713096283920554,0.47578617885184,0.823577832943605
"195814",97.6601292179305,-0.277435753070586,0.388923971511327,-0.71334186985825,0.475634234422433,0.823577832943605
"126299",493.562166456634,-0.173484309997888,0.243194310823812,-0.713356778002805,0.475625011585382,0.823577832943605
"5360",254.114153402073,0.199209342872611,0.279318449098334,0.713197941330682,0.475723280014398,0.823577832943605
"94121",389.016516065177,-0.178589213118375,0.250366199994418,-0.71331199308196,0.475652717811817,0.823577832943605
"90423",170.241713077465,0.244280303809912,0.342812418969087,0.712577171342033,0.476107442241638,0.823681025149805
"84163",97.027554874037,0.267557468255103,0.375403583118683,0.71271953781676,0.476019324019235,0.823681025149805
"9375",2899.24671317186,-0.162010694302983,0.227298821702256,-0.71276521844537,0.475991051730595,0.823681025149805
"107987222",50.6176535318739,-0.369053467712812,0.517897534069061,-0.712599391646455,0.476093688318502,0.823681025149805
"1731",73.6018777259201,0.387265719330059,0.543475599519245,0.712572412952175,0.476110387617912,0.823681025149805
"159195",651.364158704474,-0.203416920286573,0.285549182206425,-0.71237087325826,0.476235147017542,0.823805297102472
"107984921",96.412669320507,-0.274688145274973,0.385956687140346,-0.711707179658446,0.476646120810191,0.823843795731865
"22936",1535.40635000522,-0.217902811370458,0.30609772318578,-0.711873349146758,0.476543206753595,0.823843795731865
"10001",633.520004683103,-0.174813044258623,0.24548537893762,-0.712111837434705,0.47639552463423,0.823843795731865
"107133515",529.420876011861,-0.168907733576464,0.237167259474372,-0.712188241963964,0.476348216995131,0.823843795731865
"414060",242.798876322426,0.278420924306609,0.391195218663859,0.711718627997462,0.476639030098792,0.823843795731865
"146771",100.223458716781,0.302201106591883,0.424553645873581,0.71180900112178,0.476583058090762,0.823843795731865
"100303755",135.047700505368,0.244158136135875,0.342964001271539,0.711906017047442,0.476522975914012,0.823843795731865
"90843",844.887649529656,0.165006669169934,0.231864550154426,0.711651130196642,0.476680836772321,0.823843795731865
"8454",1770.676054273,-0.184971122829347,0.260068859275106,-0.711239028559283,0.476936127142758,0.824193496056071
"107984952",53.645073610511,-0.347039237149856,0.488132767095613,-0.710952553369315,0.477113638034532,0.824317213454044
"100329109",46.7938422814635,-0.354937118581134,0.499237934629735,-0.710957829845956,0.47711036820263,0.824317213454044
"339829",151.42323032113,0.237407340237505,0.334289093517542,0.710185719011641,0.477588975594071,0.824689248804342
"166824",157.920267886893,-0.233646336221971,0.328906422060978,-0.710373287204023,0.477472683784463,0.824689248804342
"4482",159.690207995308,0.224863305116043,0.316612272019419,0.71021664347316,0.477569801438773,0.824689248804342
"4670",7788.28948354204,-0.21567443987389,0.303690768271878,-0.710177794014498,0.477593889413578,0.824689248804342
"257397",1028.67400410439,-0.167837732733981,0.236314357544488,-0.710230789521048,0.477561030576981,0.824689248804342
"27075",721.360339265499,-0.161680045630036,0.227689176593308,-0.710091046263583,0.47764767834403,0.824690639315011
"7753",316.19597329185,0.238039740655677,0.335417543891647,0.709681842797625,0.477901454287639,0.825037282163609
"1427",56.5263560026974,-0.330895314023734,0.466376468124905,-0.709502594232763,0.478012642187478,0.825046215973397
"10084",637.114963994899,0.170756440190476,0.240645722736827,0.709576045019577,0.477967078948028,0.825046215973397
"1495",11158.4571817486,-0.138141647807075,0.194754519213014,-0.709311641985474,0.4781311054391,0.825159181301651
"965",307.740970290341,0.19346120996842,0.272828753366867,0.709093919101249,0.478266196278324,0.825300814309546
"9911",293.916199279022,-0.189433166326049,0.267284902232093,-0.708731262948619,0.478491260380725,0.825414658963315
"57695",792.814550216177,-0.160588531331488,0.226569297668671,-0.708783286102285,0.478458971300727,0.825414658963315
"158297",131.56577874106,-0.242286816707925,0.341803944475229,-0.708847339605478,0.478419217009332,0.825414658963315
"84548",277.9156466894,-0.192965259291634,0.272303298878428,-0.708640916531036,0.478547338293656,0.825419915840065
"5210",3362.45674798241,0.287606340053153,0.406130193835067,0.708162910364533,0.478844095892534,0.825657289527783
"83548",815.885921094328,-0.157928962098724,0.222967302689621,-0.70830547884668,0.478755575471595,0.825657289527783
"100529209",1042.38286154648,0.154799638873861,0.218587201421961,0.7081825370692,0.47883190918921,0.825657289527783
"8933",959.633863022833,0.161499954719454,0.228109445623251,0.707993280498299,0.478949430303765,0.825747439375067
"105373637",41.8014098231525,0.409215948631424,0.578372610894156,0.707529957199706,0.479237202870074,0.826107093605007
"107983969",33.2475639877564,0.436445614794383,0.616901774489492,0.70747991470045,0.479268290178902,0.826107093605007
"100131094",263.788260488038,0.217614685585132,0.307625601825648,0.707401088510407,0.479317260671174,0.826107093605007
"6187",67552.8793334183,0.13622127378464,0.192734894182113,0.706780546214562,0.47970286573454,0.826680148932475
"6155",14436.9879837004,0.142432016795936,0.201614277912402,0.706457986362556,0.479903371290738,0.826934127547918
"339122",384.109681160235,0.194164471696181,0.275042249272715,0.705944167521912,0.480222859194923,0.827062834708881
"105377576",400.074573087511,0.247566852662433,0.350638122419166,0.706046595716372,0.480159161019497,0.827062834708881
"401321",180.572874716476,-0.262996928512573,0.372594299808822,-0.705853333364242,0.480279351109603,0.827062834708881
"51087",77.8509628168863,0.358659751574255,0.508089322865529,0.705899013093764,0.480250941350813,0.827062834708881
"284058",1866.55123524078,0.151470524436271,0.214600634581721,0.705825146936322,0.480296881653297,0.827062834708881
"54963",1417.00049294514,-0.161627585134968,0.2289707119466,-0.705887594797112,0.480258042687324,0.827062834708881
"6654",1160.87902563554,-0.160425437153839,0.227373549964035,-0.705558923538882,0.480462476449554,0.827087168472915
"24146",378.679806016363,0.182567218538891,0.258747570773155,0.705580415666775,0.480449106881392,0.827087168472915
"101928344",284.26849205523,0.23610071123941,0.334635392702964,0.705546144812549,0.480470425784266,0.827087168472915
"80856",1271.03504424562,-0.196146163709562,0.278384163467599,-0.704588081686592,0.481066617615827,0.827107246569131
"7384",4889.23030899676,-0.141740025281835,0.200941185933264,-0.705380654660362,0.480573379655132,0.827107246569131
"2624",373.929914910607,0.218162974246922,0.309315319423408,0.70530930913347,0.480617768470208,0.827107246569131
"51163",551.343998576284,-0.18636170805599,0.264465556828481,-0.704672889320157,0.481013826540747,0.827107246569131
"3203",73.9449859744941,-0.348371773115274,0.494287528575237,-0.704795797942628,0.480937323952616,0.827107246569131
"84277",189.329998322956,0.225180986210616,0.319512884770533,0.70476339748344,0.48095749047863,0.827107246569131
"54914",1136.88178455483,0.2080252285868,0.295241641047866,0.704593118533282,0.481063482190235,0.827107246569131
"85416",413.242333340805,-0.251774967921561,0.357185821007017,-0.704885113333248,0.480881735114175,0.827107246569131
"283755",1139.90987260128,-0.188792467324388,0.267817182606036,-0.704930376338493,0.480853565293374,0.827107246569131
"51126",1150.04614627451,0.218287259779137,0.309539732419778,0.705199484643574,0.480686101982549,0.827107246569131
"7290",1089.32124920732,-0.186243173446425,0.264322129502266,-0.704606813652463,0.481054957065997,0.827107246569131
"389799",34.7245923737415,0.402841230394667,0.571945283465224,0.704335260803251,0.481224012335762,0.827286475812474
"101929780",194.858391905903,-0.208949910220359,0.296712789689176,-0.704216054991246,0.481298234146911,0.827322696244801
"10153",1191.51700485445,-0.150220627415006,0.213492525695137,-0.703634129231851,0.481660651425408,0.827671455005131
"55133",576.08402657307,-0.198973558883082,0.28272712336518,-0.703765371057383,0.481578902423904,0.827671455005131
"57545",257.581648944961,0.231414647661215,0.328879980086036,0.703644677917689,0.48165408049308,0.827671455005131
"196792",42.7979027559389,0.391475233838305,0.556583564813507,0.703353923088757,0.481835213827164,0.827860831461832
"51566",890.859026373965,0.158573793826537,0.225475389907921,0.703286482357542,0.481877233089894,0.827860831461832
"126661",76.3461275462813,-0.300670832644418,0.427603678731809,-0.703153054099419,0.481960372061708,0.827886719509577
"64924",1283.11926260114,-0.15546650832946,0.221227633169074,-0.702744526542235,0.482214973545592,0.827886719509577
"4439",922.834476601071,0.24573948626706,0.349809974270632,0.702494223555052,0.482371002841783,0.827886719509577
"340252",234.454516946301,0.255555405053905,0.363483364734587,0.703073179815285,0.482010145355449,0.827886719509577
"85365",585.328142506271,-0.218010643744517,0.310337476650433,-0.70249538050503,0.482370281580352,0.827886719509577
"2800",834.447028656612,0.183420457749144,0.260971134198958,0.702838106260857,0.48215664658055,0.827886719509577
"6832",815.484125965363,0.155496501184754,0.221334266113783,0.702541472294295,0.482341547686263,0.827886719509577
"1145",149.07185861291,0.22686047153267,0.322850275599532,0.702680123507377,0.4822551173091,0.827886719509577
"51320",1190.94253722452,-0.149519255168194,0.212804576521417,-0.702612968256094,0.482296978521727,0.827886719509577
"57449",2378.87728918941,0.176590177392001,0.251519107339549,0.70209448204508,0.482620243288038,0.827935374539008
"5293",931.415010026894,0.160630223792045,0.22873905522945,0.70224222807476,0.482528114890313,0.827935374539008
"83648",194.312611723998,0.214033942570569,0.304802243390361,0.702205929293162,0.482550748444299,0.827935374539008
"80324",1162.33690092963,0.156391247914058,0.222736127691567,0.702136871709563,0.482593809844588,0.827935374539008
"122525",132.458585158362,0.279770171630245,0.398617257110082,0.701851629953352,0.482771696711599,0.827935374539008
"1837",193.105324807782,-0.209867344546472,0.299003487938128,-0.701889285618968,0.48274821126345,0.827935374539008
"101927541",67.9537575351276,-0.384301982094867,0.547553390184973,-0.701852986363655,0.482770850721783,0.827935374539008
"105372482",94.5062026879223,0.271730988557806,0.387226655231467,0.70173626966712,0.48284364958926,0.827967544988082
"6730",4156.26294143758,-0.138976611182746,0.198132037433962,-0.70143432118628,0.483032009413378,0.828199297920162
"441027",58.119397339361,-0.321345159789828,0.458188995455344,-0.701337576801639,0.483092368398063,0.828211555690699
"4724",778.722751209353,0.159330419040305,0.227449206145769,0.700509892912934,0.483608929146062,0.828381002164884
"58528",958.202185189548,-0.152427000284529,0.217500769644095,-0.700811314525234,0.48342077604578,0.828381002164884
"11014",3271.53041457195,-0.143756227519656,0.205211186689009,-0.700528220898183,0.483597487334656,0.828381002164884
"3098",4397.22089772041,-0.165413506524723,0.236055816132989,-0.700738957567275,0.4834659390098,0.828381002164884
"55270",704.037934623294,0.170413714290737,0.243116662860096,0.700954481218768,0.483331422594349,0.828381002164884
"440288",113.578462912101,-0.264625922165304,0.377768810454291,-0.700497009922747,0.483616971838889,0.828381002164884
"105379506",48.0910258217877,-0.356563373519656,0.508817066185295,-0.700769288642152,0.483447007016895,0.828381002164884
"1121",638.905389439351,-0.166714032435883,0.237851854369034,-0.700915420138879,0.483355800575591,0.828381002164884
"105378853",66.3952253098482,0.312178632988294,0.445998821374302,0.699953941641249,0.483956068717195,0.828684118957913
"106478956",245.748121689054,-0.195004223731999,0.278636302774948,-0.699852179310255,0.484019624405719,0.828684118957913
"9556",1306.38333914261,-0.157702005858715,0.225384502684855,-0.69970208235312,0.484113375758709,0.828684118957913
"79838",263.564340655564,0.193231903839419,0.27613596191536,0.699770875546618,0.484070405944003,0.828684118957913
"23210",1518.39244209228,-0.172489673777627,0.246405022042978,-0.700024992784202,0.483911696392333,0.828684118957913
"440503",389.49362116982,-0.233269614360026,0.333357395287373,-0.699758330421721,0.484078241764038,0.828684118957913
"107986087",72.0021426742665,-0.299774305948599,0.428491116984228,-0.69960448202158,0.484174342724913,0.828697343799569
"10440",1737.64521904598,-0.16663749912323,0.238333843251349,-0.699176822099466,0.484441533604183,0.8289761438118
"84337",966.121535959849,-0.153212518187333,0.219140652192471,-0.699151511389894,0.484457349586862,0.8289761438118
"4733",1298.05350282271,0.148000819524735,0.211705551626303,0.699088041800542,0.484497011259618,0.8289761438118
"7164",799.256311204241,0.160072818873147,0.22900887207031,0.698980862296031,0.484563990927281,0.8289996173646
"6732",2463.84164641346,-0.160644574458945,0.229986486753327,-0.698495710451219,0.48486723953904,0.829427253920778
"285074",346.996451354933,0.188294863533079,0.269681645056237,0.698211639482597,0.485044848416396,0.829555020001053
"8519",257.824931982458,0.209855969575918,0.300568680459982,0.6981963964268,0.485054379784489,0.829555020001053
"58513",1100.46743450978,-0.155037093605139,0.222077830569374,-0.698120533723007,0.48510181767103,0.829555020001053
"373863",301.293047760249,0.185663260448673,0.266000123227659,0.697981858789483,0.485188539315216,0.829612173397928
"11080",846.489014301627,-0.156373512582312,0.224285461475282,-0.697207529876144,0.485672927292571,0.82962055338925
"84448",182.983564591333,0.214868815854664,0.308306387810976,0.696932740772149,0.485844886824191,0.82962055338925
"23231",2308.91774588281,-0.141368362270558,0.202937298798375,-0.696611037535352,0.486046246473278,0.82962055338925
"55212",748.894332213772,-0.167036108249402,0.239597933652813,-0.697151706205629,0.485707858370555,0.82962055338925
"55374",817.225251249163,-0.17276834852352,0.247897534633062,-0.696934516832738,0.485843775282274,0.82962055338925
"9945",767.676559385739,-0.158107956482123,0.226706291457051,-0.697413183665776,0.48554425331474,0.82962055338925
"387119",277.062307709757,-0.199858499838214,0.286815194347782,-0.696819777253059,0.485915587512859,0.82962055338925
"57621",260.255284691836,0.263194877380289,0.37774779589716,0.696747619017063,0.485960752235789,0.82962055338925
"9644",1126.03992457866,0.149451611085296,0.214190830005193,0.697749810678976,0.48533367150889,0.82962055338925
"105378539",221.128843566522,0.20630241945575,0.296137180230086,0.696644775557942,0.486025127139888,0.82962055338925
"90952",312.798765499348,-0.239851354369179,0.344110032782896,-0.697019358690145,0.485790678876195,0.82962055338925
"9412",667.842097411341,-0.163087685583853,0.233688274398923,-0.697885617082566,0.485248729885693,0.82962055338925
"57161",143.771766630746,-0.231317297803742,0.332050518006092,-0.696632847293129,0.486032593940497,0.82962055338925
"89978",208.490419348029,0.210585649959213,0.301864106623909,0.697617389210107,0.485416503737999,0.82962055338925
"51079",2340.02027031558,-0.142590408151613,0.204589938092643,-0.696957091247786,0.485829647275718,0.82962055338925
"1054",1225.44648277863,0.196988377502474,0.282623968817725,0.696998129091873,0.485803964657728,0.82962055338925
"2170",51.6073102110447,0.359348193096267,0.517130196279955,0.694889209103019,0.487124735740074,0.829632728908865
"23177",757.259143728987,-0.161470194442934,0.232163766586504,-0.695501269715877,0.486741215749133,0.829632728908865
"400960",125.676477633974,0.284071887515421,0.408697607960145,0.695066185812184,0.487013824550851,0.829632728908865
"80852",1192.1432911484,0.173247518886519,0.249156229754111,0.695336893873754,0.486844198378101,0.829632728908865
"26272",470.281073481926,0.173137776225445,0.249021292900856,0.695272979304534,0.486884244486713,0.829632728908865
"285613",581.500318812019,0.225201146583626,0.323994051968944,0.695078027559629,0.487006403822317,0.829632728908865
"57691",296.486285737077,-0.188432268450376,0.270643173914882,-0.696238762369961,0.48627931630054,0.829632728908865
"154043",555.726220064231,-0.207500745342593,0.298455809702,-0.695247800837841,0.48690002071511,0.829632728908865
"28969",1848.74556756453,0.163868797983909,0.235451367317796,0.695977262101565,0.486443069559017,0.829632728908865
"100130705",32.4008805838746,0.436509134930477,0.627108057397849,0.69606685766684,0.486386960845742,0.829632728908865
"6916",43.1645317166364,-0.364565539817225,0.524696156691544,-0.694812674283688,0.487172704286991,0.829632728908865
"169436",49.4259806574362,0.336197030499816,0.483437463103503,0.695430238983851,0.486785715561305,0.829632728908865
"22852",886.468288994246,0.167143306801902,0.24019275720993,0.695871552262578,0.486509274243928,0.829632728908865
"9299",39.982073735443,-0.373556623562301,0.5369706224003,-0.695674228680284,0.486632868444119,0.829632728908865
"10094",1814.24646222788,0.14445547806515,0.20748203136407,0.696231269355915,0.486284008062398,0.829632728908865
"8874",2298.56907218348,-0.144707702392964,0.208081802181992,-0.695436606543807,0.48678172627969,0.829632728908865
"729082",2503.58442626914,0.194067489758753,0.27881166325027,0.696052265161348,0.486396099080794,0.829632728908865
"57465",1072.94978091784,0.153743354396342,0.220818794088761,0.696242161047862,0.486277188221401,0.829632728908865
"100287036",111.311461868007,-0.260852827931615,0.374811839662542,-0.695956745033644,0.486455918748493,0.829632728908865
"101927979",90.7318983559914,0.266965816723827,0.384160791354037,0.694932493716661,0.487097608040501,0.829632728908865
"10054",2468.34154022514,-0.152923613014802,0.220025588524792,-0.695026492328058,0.487038699244989,0.829632728908865
"55339",2266.84832573482,-0.149247170120822,0.214972136348323,-0.694262859624718,0.487517378108088,0.829662268758677
"285116",206.912462195676,-0.201845845424914,0.290624956222272,-0.694523443714657,0.487354003898726,0.829662268758677
"93622",553.071634525332,0.167089909544467,0.240697721633881,0.694189826186318,0.487563172009998,0.829662268758677
"9025",654.26612917121,-0.171354915761863,0.246829507026884,-0.694223789634677,0.487541875738735,0.829662268758677
"105378499",59.9014628221068,0.356202150586613,0.512960459802559,0.694404692953755,0.487428451484152,0.829662268758677
"107984329",69.6101580415422,0.308473340461148,0.444348728733301,0.694214522320134,0.487547686619612,0.829662268758677
"79921",734.948785032397,0.160314967784398,0.230776890507511,0.694675135936891,0.487258913483855,0.829662268758677
"2987",2983.44546064949,0.156528106881242,0.225569164222335,0.693925109049739,0.487729176130181,0.82985402563033
"100288069",236.474836679452,0.222300184799246,0.32045192877036,0.693708368841023,0.487865116625312,0.829932520459262
"79723",354.659029052849,-0.205760993421776,0.296694408121094,-0.693511531696264,0.487988591535057,0.829932520459262
"79751",1807.683959711,0.151187193379454,0.217959652632314,0.693647615756199,0.487903224918549,0.829932520459262
"259295",40.9144277001561,-0.36344097196577,0.524027489300036,-0.693553257008011,0.487962416057606,0.829932520459262
"126272",38.6116779841855,-0.372466756967817,0.537367160529142,-0.693132711349632,0.488226270989406,0.830246029493074
"100507398",31.2754565883412,0.415070879128934,0.599048512084902,0.692883582473712,0.488382613446139,0.830421168701022
"84062",377.859971522236,-0.179069819098506,0.258720146633268,-0.692137127428017,0.488851217761219,0.830868327194474
"84255",1138.8372927658,0.172628450673238,0.249388591736961,0.692206686243754,0.488807540381687,0.830868327194474
"340481",646.12075142708,-0.186553794609667,0.269495062882781,-0.692234553813739,0.488790042363982,0.830868327194474
"106707243",58.1552107297569,0.317468908575697,0.458687542378483,0.692124549381677,0.488859115994024,0.830868327194474
"112267943",44.7139592576273,-0.408202481548711,0.5899184576926,-0.691964247305212,0.488959781775493,0.830948684718369
"652968",230.18528376702,0.259936161154553,0.37575869505187,0.69176352956695,0.489085843348253,0.831072178134886
"728066",113.01190267466,-0.244183448951983,0.353093517981543,-0.691554606688494,0.489217076784622,0.831204431847248
"80381",2308.00782615661,0.140692857029869,0.20348783235112,0.691406731322896,0.489309975115957,0.831271530526071
"4221",2099.68861697136,-0.153977844398482,0.222853400475343,-0.690937827603479,0.489604612838035,0.831681305121032
"25825",716.437653840302,0.162187651359338,0.234779285938507,0.690809032453645,0.489685558553878,0.831728035671225
"112806053",32.0436328492968,0.401982123101506,0.582451108463751,0.690155992941206,0.490096094390259,0.831971393738072
"257218",456.162054409378,0.184525416347635,0.267301869329497,0.690325948002162,0.489989233659727,0.831971393738072
"105375334",36.5725095601072,-0.426133327410548,0.617395215188502,-0.690211580730248,0.490061141702348,0.831971393738072
"91012",957.766714025144,-0.158361261890073,0.229392930212999,-0.690349357074907,0.489974515982829,0.831971393738072
"84449",400.652667982072,0.200316799340759,0.290175544429601,0.690329709674613,0.489986868617089,0.831971393738072
"1432",1362.91362424958,-0.183315417699839,0.265699572758389,-0.689934935900464,0.49023510469232,0.832116619905775
"388588",39.1693405480057,0.369167932742704,0.535243963091228,0.689719003294546,0.490370912997637,0.832119104585157
"10484",2776.84355811465,-0.139792398323726,0.202692384064459,-0.689677606630101,0.490396951259855,0.832119104585157
"9946",572.230138554182,0.185969144681248,0.269597921534006,0.68980184870524,0.490318805946717,0.832119104585157
"80705",174.679984514,0.216721561412603,0.314445845389298,0.689217442654689,0.490686441792013,0.832143674810945
"440944",279.084004997547,0.187911279347072,0.272670917267921,0.689150428032023,0.490728608552446,0.832143674810945
"23367",4364.99819355367,0.17746876069871,0.257409011047235,0.689442688803712,0.490544727291156,0.832143674810945
"100505483",32.6729427390905,0.460758989606138,0.66852704265125,0.68921518534068,0.49068786210136,0.832143674810945
"619207",224.224252072255,-0.26699682749838,0.387423554242192,-0.689160028023156,0.490722567952366,0.832143674810945
"3191",9666.28377878243,-0.135212018406852,0.196202650001581,-0.689144710358204,0.490732206301938,0.832143674810945
"11251",43.268155418243,0.363027834543827,0.526908284854506,0.68897727551213,0.490837568131029,0.83223167189101
"3978",1979.0969606635,-0.159523582343865,0.231618439233387,-0.688734380871651,0.49099043619786,0.83240018945863
"200081",1559.74490051224,0.147696817645205,0.214707489896289,0.687897835872182,0.491517119494846,0.83248879899147
"8087",5326.61035942018,0.149387226473186,0.217234127632626,0.687678442154452,0.491655298543441,0.83248879899147
"105377291",38.8822041297394,0.409929607931159,0.595781211918326,0.688053936127404,0.491418816774619,0.83248879899147
"102723458",72.6717302623223,-0.311840037082199,0.453236810819323,-0.688028928008916,0.491434564700286,0.83248879899147
"287",163.398440673536,0.233327784365875,0.339373669453246,0.687524712043164,0.491752133613558,0.83248879899147
"54545",1313.95351705227,-0.160629657290795,0.233672270535891,-0.687414287208389,0.491821696873381,0.83248879899147
"64946",338.995977033398,-0.287254177131257,0.417957936072927,-0.687280112037723,0.491906229007759,0.83248879899147
"4800",908.199371308197,0.153772549997393,0.223702445044087,0.687397716940856,0.491832135939418,0.83248879899147
"4301",3093.34722028328,-0.137742253398035,0.200241746901914,-0.687879802933932,0.491528476254398,0.83248879899147
"100507507",92.306043421071,0.26184198522283,0.381023144838834,0.687207558831063,0.491951941736173,0.83248879899147
"80346",1758.62589971458,-0.179020676466715,0.260039966329433,-0.688435239373636,0.4911787389072,0.83248879899147
"2683",1330.98241107824,0.152358661740125,0.221452713080294,0.687996365548628,0.491455070095778,0.83248879899147
"79091",597.942281176847,0.187630462139878,0.273007291823147,0.68727271307253,0.491910890680613,0.83248879899147
"55352",581.440079577759,-0.198191921364866,0.288091989670703,-0.687946657563803,0.491486373342697,0.83248879899147
"93210",227.284056345216,0.197607271290535,0.287204370691944,0.68803713124021,0.491429398992856,0.83248879899147
