"","HT-29 cells control sample-1","HT-29 cells control sample-2","HT-29 cells control sample-3","HT-29 cells control sample-4","HT-29 cells treatment sample-1","HT-29 cells treatment sample-2","HT-29 cells treatment sample-3","HT-29 cells treatment sample-4"
"SLC10A3",188.561505580235,190.041690102181,179.170285468372,188.13558583206,237.744557632348,246.604126162329,192.501322300181,197.159862850119
"NSUN7",4.01194692723903,3.85871451984124,2.70105957992521,1.95974568575062,3.21276429232902,3.04449538472011,1.97437253641211,2.1906651427791
"C7orf26",74.2210181539222,73.3155758769835,74.7293150445974,76.4300817442742,98.5247716314234,93.3645251314166,102.66737189343,102.961261710618
"FURIN",4.01194692723903,4.82339314980155,3.60141277323361,4.89936421437655,7.49645001543439,8.11865435925362,5.92311760923634,5.47666285694775
"NRD1",216.645134070908,222.840763520831,230.490417486951,232.229863761448,304.141686340481,308.508865651637,316.886792094144,305.597787417684
"HIST1H2AE",73.2180314221124,65.598146837301,72.0282554646722,80.3495731157754,67.4680501389095,69.0085620536558,59.2311760923634,53.6712959980879
"NOA1",160.477877089561,167.854081613094,209.782294040858,187.155712989184,207.75875757061,194.847704622087,263.578733611017,243.16383084848
"EMILIN1",51.1523233222977,47.2692528680552,50.4197788252706,69.570971844147,44.9787000926064,43.6377671809882,38.5002644600362,46.0039679983611
"AKAP8",57.1702437131563,66.5628254672613,66.6261363048218,57.8124977296433,17.1347428924215,15.2224769236005,17.769352827709,17.5253211422328
"ZSWIM7",7.02090712266831,7.71742903968248,8.10317873977563,6.85910990012717,4.28368572310537,4.05932717962681,3.94874507282423,4.3813302855582
"LOC100129447",17.0507744407659,13.5055008194443,14.4056510929344,18.6175840146309,12.8510571693161,10.148317949067,12.8334214866787,12.048658285285
"FAM8A1",3.00896019542928,3.85871451984124,4.50176596654202,3.91949137150124,2.14184286155268,3.04449538472011,2.96155880461817,3.28599771416865
"PROCR",364.084183646942,369.471915274799,273.707370765754,277.304014533713,629.701801296489,670.80381643333,557.760241536422,539.998957695048
"CSAG2",3.00896019542928,1.92935725992062,2.70105957992521,2.93961852862593,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"XLOC_006994",2.00597346361952,1.92935725992062,2.70105957992521,1.95974568575062,6.42552858465805,6.08899076944021,5.92311760923634,7.66732799972684
"FREM2",2.00597346361952,2.89403588988093,1.80070638661681,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"MRPS24",1210.60498529438,1158.57903458233,1319.01742819681,1228.76054496564,1169.44620240776,1185.32353645103,1204.36724721139,1186.24517481488
"GOLT1B",30.0896019542928,30.8697161587299,38.7151873122613,29.3961852862593,22.4893500463032,26.3856266675743,26.6540292415635,31.7646445702969
"B4GALT1",15.0448009771464,13.5055008194443,13.505297899626,13.7182198002543,27.8439572001849,29.4301220522944,25.6668429733575,26.2879817133492
"CBS",0,0,0.900353193308403,0.97987284287531,20.3475071847505,22.3262994879474,20.7309116323272,18.6206537136223
"LOC100130899",7.02090712266831,6.75275040972217,7.20282554646722,7.83898274300248,17.1347428924215,17.2521405134139,16.782166559503,15.3346559994537
"MUC8",2.00597346361952,3.85871451984124,1.80070638661681,1.95974568575062,1.07092143077634,2.0296635898134,0.987186268206057,1.09533257138955
"SAP25",144.430089380605,142.772437234126,125.149093869868,113.665249773536,122.085043108503,115.690824619364,78.9749014564846,101.865929139228
"XLOC_l2_008313",7.02090712266831,6.75275040972217,8.10317873977563,6.85910990012717,4.28368572310537,4.05932717962681,5.92311760923634,6.5719954283373
"MRPS12",358.066263256084,327.026055556545,340.333507070576,358.633460492363,384.460793648707,355.191128217346,373.15640938189,359.269083415772
"SETD6",49.1463498586782,54.9866819077376,56.7222511784294,50.9533878295161,21.4184286155268,19.2818041032273,25.6668429733575,24.0973165705701
"TSPYL4",26.0776550270537,27.975680268849,29.7116553791773,24.4968210718828,49.2623858157117,47.697094360615,46.3977546056847,47.0993005697506
"SNORD94",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,2.14184286155268,3.04449538472011,1.97437253641211,2.1906651427791
"CEP57",38.1134958087708,37.6224665684521,43.2169532788033,38.2150408721371,37.482250077172,36.5339446166413,45.4105683374786,41.6226377128029
"OPHN1",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,2.0296635898134,1.97437253641211,2.1906651427791
"XLOC_014139",1.00298673180976,0.96467862996031,1.80070638661681,0.97987284287531,1.07092143077634,2.0296635898134,1.97437253641211,2.1906651427791
"LOC100130745",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,2.14184286155268,2.0296635898134,2.96155880461817,2.1906651427791
"LOC100506312",7.02090712266831,6.75275040972217,7.20282554646722,6.85910990012717,6.42552858465805,4.05932717962681,5.92311760923634,7.66732799972684
"PRMT3",27.0806417588635,25.081644378968,27.0105957992521,20.5773297003815,12.8510571693161,14.2076451286938,13.8206077548848,14.2393234280641
"MPHOSPH8",72.2150446903026,74.2802545069438,75.6296682379058,77.4099545871495,107.092143077634,117.720488209177,117.475165916521,115.009919995903
"SLC39A7",165.49281074861,171.712796132935,170.166753535288,184.216094460558,200.262307555176,203.981190776247,212.245047664302,201.541193135677
"ZCCHC17",132.394248598888,129.266936414681,139.554744962802,135.222452316793,259.162986247875,238.485471803075,226.065655419187,230.019839991805
"LOC407835",141.421129185176,133.125650934523,132.351919416335,142.08156221692,192.765857539741,186.729050262833,168.808851863236,177.443876565107
"EIF3G",137.409182257937,127.337579154761,136.853685382877,144.041307902671,141.361628862477,134.972628722591,140.18045008526,143.488566852031
"ZNF766",56.1672569813465,57.8807177976186,60.323663951663,55.8527520438927,36.4113286463956,35.5191128217346,41.4618232646544,41.6226377128029
"C12orf49",22.0657080998147,24.1169657490077,24.3095362193269,22.5370753861321,23.5602714770795,23.3411312828541,23.6924704369454,21.906651427791
"XLOC_007243",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"NFU1",73.2180314221124,71.3862186170629,73.8289618512891,63.6917347868952,39.6240929387246,42.6229353860815,40.4746369964483,35.0506422844656
"C1orf123",115.343474158122,123.47886463492,130.551213029718,119.544486830788,68.5389715696859,65.9640666689356,68.1158525062179,63.5292891405939
"LOC100507568",3.00896019542928,2.89403588988093,2.70105957992521,2.93961852862593,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"MAPKAPK5",78.2329650811612,84.8917194365072,89.1349661375319,78.3898274300248,67.4680501389095,72.0530574383759,70.09022504263,67.9106194261521
"LOC100653149",2.00597346361952,1.92935725992062,2.70105957992521,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"EPHB6",79.235951812971,83.9270408065469,54.0211915985042,62.7118619440198,191.694936108965,197.892200006807,148.077940230909,153.346559994537
"TTC22",3.00896019542928,2.89403588988093,2.70105957992521,2.93961852862593,3.21276429232902,3.04449538472011,2.96155880461817,2.1906651427791
"NDUFA6",260.776550270537,274.933409538688,294.415494211848,292.002107176842,179.914800370425,178.61039590358,179.667900813502,166.490550851211
"RNF111",43.1284294678196,42.4458597182536,46.818366052037,40.1747865578877,52.4751501080407,57.845412309682,66.1414799698058,64.6246217119834
"VSIG8",2.00597346361952,2.89403588988093,3.60141277323361,3.91949137150124,10.7092143077634,11.1631497439737,9.87186268206057,9.85799314250594
"PCNX",18.0537611725757,20.2582512291665,19.8077702527849,18.6175840146309,13.9219786000924,16.2373087185072,14.8077940230909,13.1439908566746
"PHF1",21.0627213680049,19.2935725992062,20.7081234460933,22.5370753861321,62.1134429850278,56.8305805147753,67.1286662380119,59.1479588550357
"RCCD1",155.462943430513,179.430225172618,138.654391769494,123.463978202289,57.8297572619225,61.9047394893088,41.4618232646544,41.6226377128029
"LYSMD1",3.00896019542928,3.85871451984124,2.70105957992521,2.93961852862593,2.14184286155268,2.0296635898134,1.97437253641211,1.09533257138955
"NKAP",25.074668295244,23.1522871190474,24.3095362193269,22.5370753861321,16.0638214616451,14.2076451286938,13.8206077548848,14.2393234280641
"LOC100653063",2.00597346361952,0.96467862996031,1.80070638661681,1.95974568575062,2.14184286155268,3.04449538472011,0.987186268206057,1.09533257138955
"SEMA3G",1.00298673180976,0,0,0,2.14184286155268,2.0296635898134,2.96155880461817,2.1906651427791
"LPIN3",85.2538722038295,88.7504339563485,79.2310810111395,75.4502089013989,41.7659358002773,41.6081035911748,35.538705655418,38.3366399986342
"ZNF581",37.1105090769611,35.6931093085314,40.5158936988781,42.1345322436383,48.1914643849354,42.6229353860815,57.2568035559513,51.4806308553088
"TFF2",12.0358407817171,13.5055008194443,12.6049447063176,13.7182198002543,16.0638214616451,16.2373087185072,16.782166559503,17.5253211422328
"FBLL1",4.01194692723903,4.82339314980155,5.40211915985042,6.85910990012717,2.14184286155268,1.0148317949067,1.97437253641211,2.1906651427791
"PPRC1",177.528651530327,182.324261062498,173.768166308522,170.497874660304,78.1772644466729,71.0382256434691,96.7442542841936,94.1986011395012
"LOC648740",30.0896019542928,36.6577879384918,35.1137745390277,34.2955495006359,20.3475071847505,17.2521405134139,17.769352827709,19.7159862850119
"ITGA9",3.00896019542928,1.92935725992062,1.80070638661681,2.93961852862593,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"HIST1H3G",288.860178761211,256.604515569442,321.4260900111,334.136639420481,174.560193216544,174.551068723953,168.808851863236,151.155894851758
"C4orf27",10.0298673180976,9.64678629960309,11.7045915130092,9.7987284287531,13.9219786000924,12.1779815388804,13.8206077548848,12.048658285285
"LOC100505987",3.00896019542928,2.89403588988093,1.80070638661681,1.95974568575062,2.14184286155268,3.04449538472011,1.97437253641211,3.28599771416865
"ZNF131",187.558518848425,184.253618322419,196.276996141232,180.296603089057,154.212686031793,154.254432825819,190.526949763769,192.778532564561
"WTIP",14.0418142453366,16.3995367093253,17.1067106728597,16.6578383288803,19.2765857539741,20.296635898134,26.6540292415635,25.1926491419596
"XLOC_005929",3.00896019542928,1.92935725992062,1.80070638661681,2.93961852862593,2.14184286155268,2.0296635898134,1.97437253641211,3.28599771416865
"CHD1",32.0955754179123,37.6224665684521,34.2134213457193,32.3358038148852,37.482250077172,39.5784400013614,46.3977546056847,42.7179702841924
"MAT2B",80.2389385447807,70.4215399871026,94.5370852973823,72.510590372773,42.8368572310537,43.6377671809882,41.4618232646544,41.6226377128029
"C6orf108",461.373896632489,434.105383482139,448.375890267585,435.063542236638,355.545915017745,318.657183600705,344.528007603914,309.979117703242
"THAP10",15.0448009771464,15.434858079365,15.3060042862429,12.738346957379,21.4184286155268,21.3114676930407,20.7309116323272,18.6206537136223
"LSM10",105.313606840025,91.6444698462294,94.5370852973823,95.0476657589051,149.929000308688,146.135778466565,148.077940230909,133.630573709525
"KIF7",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,5.35460715388171,5.07415897453351,3.94874507282423,4.3813302855582
"LOC100505951",3.00896019542928,3.85871451984124,3.60141277323361,2.93961852862593,5.35460715388171,3.04449538472011,2.96155880461817,3.28599771416865
"LOC729770",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"ERCC8",9.02688058628783,9.64678629960309,10.8042383197008,8.81885558587779,9.63829287698707,9.13348615416032,12.8334214866787,12.048658285285
"GNA14",2.00597346361952,1.92935725992062,2.70105957992521,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"ALDH5A1",5.01493365904879,5.78807177976186,3.60141277323361,3.91949137150124,3.21276429232902,3.04449538472011,2.96155880461817,2.1906651427791
"UBXN6",46.1373896632489,38.5871451984124,38.7151873122613,40.1747865578877,41.7659358002773,41.6081035911748,36.5258919236241,35.0506422844656
"XLOC_006705",12.0358407817171,11.5761435595237,9.00353193308403,9.7987284287531,8.56737144621073,7.10382256434692,6.9103038774424,6.5719954283373
"HNRNPA2B1",2.00597346361952,1.92935725992062,2.70105957992521,2.93961852862593,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"NT5C3L",17.0507744407659,16.3995367093253,18.0070638661681,18.6175840146309,17.1347428924215,16.2373087185072,15.7949802912969,14.2393234280641
"POLE4",169.504757675849,165.924724353173,173.768166308522,173.43749318893,107.092143077634,104.52767487539,93.7826954795754,88.7219382825535
"TBL2",224.669027925386,247.9224078998,228.689711100334,228.310372389947,134.936100277819,145.120946671658,144.129195158084,138.011903995083
"KISS1",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,5.35460715388171,6.08899076944021,6.9103038774424,6.5719954283373
"UBR3",5.01493365904879,6.75275040972217,8.10317873977563,5.87923705725186,4.28368572310537,5.07415897453351,4.93593134103028,4.3813302855582
"LOC100130000",3.00896019542928,2.89403588988093,3.60141277323361,2.93961852862593,3.21276429232902,3.04449538472011,3.94874507282423,4.3813302855582
"ZNF213",7.02090712266831,6.75275040972217,5.40211915985042,6.85910990012717,11.7801357385398,11.1631497439737,10.8590489502666,9.85799314250594
"SDF2L1",914.7238994105,916.444698462294,814.819639944105,816.234078115133,982.034952021905,1063.54372106222,1169.81572782418,1056.99593139092
"SBF2",18.0537611725757,17.3642153392856,20.7081234460933,17.6377111717556,29.9858000617376,32.4746174370145,34.551519387212,36.1459748558551
"CLIP1",64.1911508358246,66.5628254672613,63.9250767248966,59.7722434153939,43.90777866183,45.6674307708016,41.4618232646544,41.6226377128029
"LOC340357",2.00597346361952,0.96467862996031,0.900353193308403,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"B4GALT5",160.477877089561,172.677474762895,161.163221602204,174.417366031805,199.1913861244,228.337153854008,186.578204690945,196.064530278729
"GAR1",396.179759064855,397.447595543647,419.564588081716,386.069900092872,266.659436263309,260.811771291022,287.271204047963,274.928475418777
"XLOC_l2_007427",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,3.21276429232902,3.04449538472011,2.96155880461817,3.28599771416865
"CEP135",25.074668295244,26.0463230089284,24.3095362193269,21.5572025432568,22.4893500463032,22.3262994879474,23.6924704369454,26.2879817133492
"C14orf109",17.0507744407659,14.4701794494046,17.1067106728597,15.677965486005,21.4184286155268,22.3262994879474,22.7052841687393,23.0019839991805
"PPP1R10",99.2956864491661,107.079327925594,108.942736390317,110.72563124491,137.077943139372,150.195105646192,129.321401134993,116.105252567292
"LINC00294",34.1015488815318,41.4811810882933,43.2169532788033,37.2351680292618,46.0496215233827,48.7119261555217,47.3849408738907,44.9086354269715
"TMPRSS2",33.098562149722,31.8343947886902,35.1137745390277,33.3156766577605,49.2623858157117,54.8009169249619,57.2568035559513,54.7666285694775
"HSPA1B",516.538166882026,488.127386759917,458.279775393977,455.640871937019,447.645158064511,439.422167194602,673.261034916531,692.250185118195
"S100A2",166.49579748042,148.560509013888,125.149093869868,118.564613987913,125.297807400832,122.794647183711,98.7186268206057,88.7219382825535
"PPP1R16A",477.421684341445,485.233350870036,500.596375479472,463.479854680022,812.829365959243,838.251062592936,820.351788879233,803.974107399929
"CTRL",3.00896019542928,2.89403588988093,2.70105957992521,2.93961852862593,3.21276429232902,2.0296635898134,2.96155880461817,2.1906651427791
"ITPKA",26.0776550270537,27.975680268849,30.6120085724857,33.3156766577605,158.496371754899,149.180273851285,137.218891280642,131.439908566746
"EGR1",31.0925886861025,27.975680268849,38.7151873122613,36.2552951863865,62.1134429850278,57.845412309682,200.39881244583,179.634541707886
"SCAMP5",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,17.1347428924215,16.2373087185072,15.7949802912969,16.4299885708432
"S100A5",12.0358407817171,10.6114649295634,12.6049447063176,14.6980926431297,9.63829287698707,8.11865435925362,10.8590489502666,9.85799314250594
"FZD4",8.02389385447807,8.68210766964279,9.90388512639243,7.83898274300248,31.0567214925139,33.4894492319212,35.538705655418,33.955309713076
"TGFB1I1",8.02389385447807,7.71742903968248,6.30247235315882,7.83898274300248,10.7092143077634,11.1631497439737,9.87186268206057,9.85799314250594
"STK36",7.02090712266831,8.68210766964279,8.10317873977563,7.83898274300248,7.49645001543439,6.08899076944021,5.92311760923634,6.5719954283373
"TMC5",99.2956864491661,107.079327925594,121.547681096634,109.745758402035,96.3829287698707,96.4090205161367,102.66737189343,96.3892662822803
"LOC723809",7.02090712266831,7.71742903968248,9.90388512639243,9.7987284287531,2.14184286155268,1.0148317949067,2.96155880461817,2.1906651427791
"SLC2A4RG",1159.45266197208,1196.20150115078,987.687453059318,995.550808361315,1219.77950965425,1196.486686195,1028.64809147071,987.989979393373
"C20orf3",59.1762171767758,60.7747536874995,57.6226043717378,56.832624886768,84.602793031331,102.498011285577,80.9492739928967,84.3406079969953
"RAB3IL1",0,0,0,0,4.28368572310537,4.05932717962681,3.94874507282423,3.28599771416865
"FAM89B",182.543585189376,172.677474762895,193.575936561307,212.632406903942,585.794022634659,558.157487198686,555.78586900001,529.045631981152
"KANK2",92.2747793264978,93.57382710615,96.3377916839991,95.0476657589051,227.035343324584,236.455808213262,233.963145564835,236.591835420143
"BCL2A1",93.2777660583076,91.6444698462294,108.942736390317,97.987284287531,87.81555732366,86.2607025670697,102.66737189343,99.675263996449
"ATAD2",428.275334482767,441.822812521822,478.98789884007,408.606975479004,568.659279742237,655.58133950973,562.696172877452,556.428946265891
"RCN3",7.02090712266831,6.75275040972217,6.30247235315882,6.85910990012717,4.28368572310537,3.04449538472011,4.93593134103028,4.3813302855582
"LCA5",2.00597346361952,1.92935725992062,2.70105957992521,1.95974568575062,8.56737144621073,9.13348615416032,10.8590489502666,9.85799314250594
"ST6GALNAC1",9.02688058628783,8.68210766964279,24.3095362193269,24.4968210718828,4.28368572310537,5.07415897453351,7.89749014564846,8.76266057111639
"PRKX",18.0537611725757,17.3642153392856,21.6084766394017,20.5773297003815,16.0638214616451,16.2373087185072,19.7437253641211,19.7159862850119
"C21orf119",8.02389385447807,7.71742903968248,7.20282554646722,7.83898274300248,6.42552858465805,7.10382256434692,6.9103038774424,6.5719954283373
"LOC158402",3.00896019542928,2.89403588988093,2.70105957992521,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"LOC100132368",3.00896019542928,1.92935725992062,1.80070638661681,2.93961852862593,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"MYOM1",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,3.21276429232902,3.04449538472011,2.96155880461817,3.28599771416865
"ZNF668",177.528651530327,187.1476542123,198.077702527849,182.256348774808,106.021221646858,102.498011285577,126.359842330375,106.247259424786
"BFAR",104.310620108215,114.796756965277,118.846621516709,108.765885559159,110.304907369963,127.868806158244,132.282959939612,125.963245709798
"XLOC_l2_005175",1.00298673180976,4.82339314980155,0,0.97987284287531,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"C17orf74",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"LOC285147",1.00298673180976,0.96467862996031,1.80070638661681,1.95974568575062,6.42552858465805,7.10382256434692,8.88467641385451,8.76266057111639
"COPG2",11.0328540499073,10.6114649295634,11.7045915130092,10.7786012716284,5.35460715388171,6.08899076944021,5.92311760923634,5.47666285694775
"PHF2",27.0806417588635,27.975680268849,28.8113021858689,25.4766939147581,8.56737144621073,9.13348615416032,7.89749014564846,8.76266057111639
"IMMP2L",41.1224560042001,38.5871451984124,37.8148341189529,33.3156766577605,44.9787000926064,43.6377671809882,35.538705655418,36.1459748558551
"TDG",237.707855438913,229.593513930554,256.600660092895,231.249990918573,143.50347172403,145.120946671658,162.885734253999,157.727890280095
"CDK5R1",14.0418142453366,14.4701794494046,16.2063574795513,13.7182198002543,10.7092143077634,12.1779815388804,13.8206077548848,12.048658285285
"UBE2E2",3.00896019542928,2.89403588988093,3.60141277323361,2.93961852862593,3.21276429232902,3.04449538472011,3.94874507282423,3.28599771416865
"XLOC_l2_015907",15.0448009771464,16.3995367093253,15.3060042862429,14.6980926431297,13.9219786000924,14.2076451286938,13.8206077548848,15.3346559994537
"SIAE",19.0567479043854,22.1876084890871,18.0070638661681,20.5773297003815,23.5602714770795,25.3707948726676,23.6924704369454,23.0019839991805
"ASAP1-IT1",6.01792039085855,7.71742903968248,6.30247235315882,7.83898274300248,6.42552858465805,5.07415897453351,5.92311760923634,8.76266057111639
"C12orf10",122.364381280791,119.620150115078,117.045915130092,144.041307902671,153.141764601017,143.091283081845,150.052312767321,141.297901709252
"LOC100507747",32.0955754179123,32.7990734186505,30.6120085724857,37.2351680292618,53.5460715388171,48.7119261555217,51.333685946715,49.2899657125297
"RPL3L",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,2.14184286155268,1.0148317949067,1.97437253641211,2.1906651427791
"ELFN2",1.00298673180976,0,0,0,3.21276429232902,3.04449538472011,1.97437253641211,2.1906651427791
"LINC00346",10.0298673180976,10.6114649295634,12.6049447063176,13.7182198002543,5.35460715388171,5.07415897453351,4.93593134103028,4.3813302855582
"LOC400099",41.1224560042001,41.4811810882933,34.2134213457193,30.3760581291346,10.7092143077634,12.1779815388804,8.88467641385451,7.66732799972684
"SNORA30",1.00298673180976,0.96467862996031,0.900353193308403,1.95974568575062,1.07092143077634,1.0148317949067,2.96155880461817,1.09533257138955
"FAM180B",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,2.0296635898134,1.97437253641211,1.09533257138955
"SELO",62.185177372205,57.8807177976186,50.4197788252706,55.8527520438927,86.7446358928837,87.2755343619764,77.0005289200724,77.768612568658
"RBFA",51.1523233222977,46.3045742380949,54.9215447918126,50.9533878295161,44.9787000926064,45.6674307708016,50.3464996785089,46.0039679983611
"KIAA1370",30.0896019542928,32.7990734186505,45.9180128587286,39.1949137150124,32.1276429232903,34.5042810268279,35.538705655418,36.1459748558551
"ZNF281",40.1194692723904,40.516502458333,45.0176596654201,45.0741507722643,59.9716001234751,64.9492348740289,69.103038774424,74.4826148544894
"B7H6",55.1642702495367,60.7747536874995,56.7222511784294,56.832624886768,31.0567214925139,33.4894492319212,31.5899605825938,33.955309713076
"DHX16",84.2508854720197,83.9270408065469,88.2346129442235,78.3898274300248,179.914800370425,177.595564108673,184.603832154533,170.87188113677
"FAM13A",8.02389385447807,7.71742903968248,9.00353193308403,7.83898274300248,12.8510571693161,13.1928133337871,16.782166559503,15.3346559994537
"LRRK1",23.0686948316245,23.1522871190474,21.6084766394017,18.6175840146309,16.0638214616451,14.2076451286938,14.8077940230909,14.2393234280641
"ST14",381.134958087708,379.118701574402,351.137745390277,393.908882835875,790.34001591294,899.140970287338,726.569093399658,730.586825116829
"RPL7A",5726.05125190191,5728.26170470432,6722.93729443384,6344.67665761763,6513.34414198171,6683.68220125554,6672.39198680474,6708.91199976099
"APH1B",16.0477877089561,14.4701794494046,12.6049447063176,12.738346957379,23.5602714770795,24.3559630777609,24.6796567051514,24.0973165705701
"CTR9",75.2240048857319,80.0683262867057,84.6332001709899,78.3898274300248,147.787157447135,150.195105646192,145.11638142629,138.011903995083
"TRIB3",448.335069118962,412.882453623012,575.32569052407,597.722434153939,710.020908604714,707.337761049971,724.594720863246,656.10421026234
"NCOR1",82.2449120084002,81.9976835466263,81.9321405910647,77.4099545871495,70.6808144312385,67.9937302587491,77.9877151882785,75.5779474258789
"TSPAN17",10.0298673180976,10.6114649295634,9.00353193308403,9.7987284287531,7.49645001543439,8.11865435925362,5.92311760923634,5.47666285694775
"NDUFB4",1381.11272970204,1453.77069535019,1630.53963308152,1524.68214351398,1022.72996639141,1001.63898157292,1092.81519890411,1008.80129824977
"EPC2",53.1582967859172,52.0926460178567,61.2240171449714,53.8930063581421,6.42552858465805,7.10382256434692,7.89749014564846,7.66732799972684
"NAA50",749.23108866189,681.063112751978,788.709397338161,672.192770212463,510.829522480315,530.757028736205,556.773055268216,489.613659411129
"LOC100507003",2.00597346361952,0.96467862996031,0.900353193308403,0.97987284287531,3.21276429232902,2.0296635898134,2.96155880461817,2.1906651427791
"XLOC_014161",25.074668295244,27.0110016388887,26.1102426059437,26.4565667576334,7.49645001543439,7.10382256434692,8.88467641385451,7.66732799972684
"CEP89",6.01792039085855,5.78807177976186,6.30247235315882,5.87923705725186,6.42552858465805,8.11865435925362,7.89749014564846,7.66732799972684
"RTN4RL2",3.00896019542928,2.89403588988093,2.70105957992521,2.93961852862593,4.28368572310537,3.04449538472011,2.96155880461817,3.28599771416865
"SUV39H2",45.1344029314391,41.4811810882933,50.4197788252706,43.1144050865136,29.9858000617376,28.4152902573877,29.6155880461817,28.4786468561283
"CDH16",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,2.14184286155268,2.0296635898134,2.96155880461817,2.1906651427791
"SNORA5C",2.00597346361952,2.89403588988093,1.80070638661681,2.93961852862593,2.14184286155268,3.04449538472011,1.97437253641211,2.1906651427791
"DSN1",86.2568589356393,89.7151125863088,98.1384980706159,88.1885558587779,50.3333072464881,48.7119261555217,45.4105683374786,46.0039679983611
"ZNFX1-AS1",662.974229726251,688.780541791661,867.040125155992,785.858019985999,923.134273329207,872.755343619764,1152.04637499647,1069.0445896762
"CEACAM20",9.02688058628783,10.6114649295634,11.7045915130092,13.7182198002543,5.35460715388171,5.07415897453351,4.93593134103028,4.3813302855582
"TMEM179B",67.2001110312538,64.6334682073407,60.323663951663,70.5508446870223,66.3971287081332,75.097552823096,69.103038774424,69.0059519975416
"BTF3",418.245467164669,383.942094724203,460.080481780594,431.144050865136,354.474993586969,349.102137447906,374.143595650096,372.413074272447
"LOC100652911",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"SBF1P1",29.086615222483,28.9403588988093,25.2098894126353,29.3961852862593,73.8935787235676,76.1123846180027,74.0389701154543,75.5779474258789
"HK1",100.298673180976,103.220613405753,106.241676810392,107.786012716284,240.957321924677,229.351985648915,220.142537809951,210.303853706793
"FAM134B",5.01493365904879,4.82339314980155,6.30247235315882,5.87923705725186,5.35460715388171,8.11865435925362,6.9103038774424,7.66732799972684
"MCCC2",26.0776550270537,26.0463230089284,25.2098894126353,23.5169482290074,22.4893500463032,21.3114676930407,21.7180979005333,19.7159862850119
"BACE2",185.552545384805,215.123334481149,210.682647234166,224.390881018446,191.694936108965,204.996022571154,195.462881104799,187.301869707613
"MAST3",23.0686948316245,21.2229298591268,19.8077702527849,21.5572025432568,59.9716001234751,54.8009169249619,56.2696172877452,56.9572937122566
"INTS7",16.0477877089561,15.434858079365,18.0070638661681,15.677965486005,12.8510571693161,13.1928133337871,15.7949802912969,15.3346559994537
"CHERP",9.02688058628783,10.6114649295634,9.90388512639243,8.81885558587779,7.49645001543439,7.10382256434692,7.89749014564846,7.66732799972684
"SLC26A9",2.00597346361952,2.89403588988093,1.80070638661681,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"CACNA2D2",2.00597346361952,1.92935725992062,2.70105957992521,2.93961852862593,2.14184286155268,2.0296635898134,2.96155880461817,2.1906651427791
"CDK6",158.471903625942,164.960045723213,188.173817401456,167.558256131678,183.127564662754,185.714218467927,214.219420200714,204.827190849846
"THAP8",11.0328540499073,9.64678629960309,11.7045915130092,11.7584741145037,7.49645001543439,6.08899076944021,6.9103038774424,6.5719954283373
"PECR",22.0657080998147,21.2229298591268,17.1067106728597,16.6578383288803,25.7021143386322,25.3707948726676,20.7309116323272,19.7159862850119
"NCK1",26.0776550270537,24.1169657490077,28.8113021858689,23.5169482290074,29.9858000617376,29.4301220522944,37.5130781918302,36.1459748558551
"TMEM17",6.01792039085855,5.78807177976186,4.50176596654202,3.91949137150124,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
