"","rownames(res)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EPB41L5","EPB41L5",6.53097740693141,1.98052955659775,0.620864954393172,3.18995224739895,0.0014229630402705,0.0049922782814511
"RHPN2","RHPN2",38.6462433063153,1.98205329750535,0.258526329897206,7.66673668517028,1.76427448139505e-14,2.83807031683406e-13
"GFOD1","GFOD1",158.654334216052,1.98350854907897,0.133217483677853,14.8892509775631,3.87081617571032e-50,4.47679912183877e-48
"CRYGS","CRYGS",8.32613207469331,1.98372974144349,0.550351843307544,3.60447551065066,0.000312783938606096,0.00127624979329057
"RELL1","RELL1",79.7612656694065,1.98493220147278,0.186121228933216,10.6647275694973,1.4883457948612e-26,5.50072925175146e-25
"XLOC_010743","XLOC_010743",1.78618275079405,1.98673646844157,1.19496475535201,1.66259001325635,0.0963945315408594,NA
"ENTPD2","ENTPD2",100.753195850939,1.98746535544246,0.166505023218471,11.9363687474744,7.64902165658676e-33,4.08841731254056e-31
"C11orf94","C11orf94",3.57046622497373,1.98776686971033,0.853766729516322,2.32823182374001,0.0198997972096655,0.0499673740155105
"H1FX","H1FX",128.424843645559,1.98818611949753,0.155391626165833,12.7946799229435,1.75574359719021e-37,1.20795159486686e-35
"TMEM120B","TMEM120B",5.3765316019132,1.98840457184028,0.685157083081037,2.90211488860154,0.00370652578612975,0.0116428822165106
"LOC90246","LOC90246",5.37768371787547,1.98966968080856,0.683439605991906,2.91125896621233,0.00359975526763832,0.0113473488417847
"MAP3K14","MAP3K14",53.6841551995425,1.99024599539434,0.221071417019584,9.00272872099987,2.20175888856795e-19,5.16412539318664e-18
"MCAM","MCAM",34.6496535221587,1.99048975535008,0.276977832277965,7.18645871035809,6.64933859657867e-13,9.02910188377525e-12
"FAM73B","FAM73B",66.9302039951642,1.99110009238638,0.196704625304908,10.1222840555986,4.40025217903769e-24,1.3760788632627e-22
"IL17C","IL17C",1.7817985363238,1.99220234119447,1.18573254731176,1.68014477270705,0.0929291515177428,NA
"DISP1","DISP1",19.1789720025689,1.99636300641565,0.372943298785116,5.35299337169728,8.65110193612189e-08,6.54745340938512e-07
"VAMP1","VAMP1",1.79186113338416,1.99803444682234,1.18651023153768,1.68395888523687,0.0921896148476295,NA
"PDXP","PDXP",47.6022750524071,2.00581291262204,0.234284573953209,8.56143824912106,1.11468116739977e-17,2.34397532003689e-16
"VEGFA","VEGFA",111.500973211841,2.00890494173938,0.157345656692093,12.767463582872,2.49141440571802e-37,1.68812200338954e-35
"PLCD1","PLCD1",24.8173572522312,2.01679475622959,0.324169286403935,6.22142454827303,4.92661067402685e-10,4.99965270822573e-09
"GLRX","GLRX",234.705776594521,2.0171423240549,0.135338511968145,14.9044222130187,3.08469419374418e-50,3.63019800905894e-48
"BTN2A2","BTN2A2",4.849400567436,2.01859101343117,0.72202023029757,2.7957540920969,0.00517787815547281,0.0155894105327251
"XLOC_009944","XLOC_009944",2.42820588595985,2.02014640154088,1.01149166766587,1.99719529692478,0.0458039717724211,0.100623233223973
"NKIRAS1","NKIRAS1",2.42820588595985,2.02014640154088,1.01149166766587,1.99719529692478,0.0458039717724211,0.100623233223973
"NES","NES",7.28766905045621,2.02052177580711,0.588627864877117,3.43259620614276,0.000597831738149111,0.00228765276640287
"AMICA1","AMICA1",2.4312572785365,2.02138195921698,1.01173679304993,1.99793263732501,0.0457239637050253,0.100513304451355
"KCNN2","KCNN2",2.4312572785365,2.02138195921698,1.01173679304993,1.99793263732501,0.0457239637050253,0.100513304451355
"PLEKHF1","PLEKHF1",2.4312572785365,2.02138195921698,1.01173679304993,1.99793263732501,0.0457239637050253,0.100513304451355
"MAST1","MAST1",5.53009512539904,2.02295215128366,0.715625197437001,2.82683192057634,0.00470109958074782,0.0143471228333287
"LOC100653515","LOC100653515",2.44172417385779,2.02582879351119,1.01264268464024,2.00053663966467,0.0454423475965522,0.100058187322394
"XLOC_013602","XLOC_013602",7.94165405929674,2.02889025262483,0.567206314595874,3.57698812656976,0.000347575954999848,0.0014066603355288
"OASL","OASL",53.905636639168,2.0312492567932,0.258161225256262,7.86814230052131,3.59946025959112e-15,6.13600493553678e-14
"ADA","ADA",5.50148629966216,2.03156162304685,0.682647954571526,2.9760019193524,0.00292033034268715,0.00941580194123787
"CD52","CD52",10.9703615014563,2.03339466905644,0.501858760929515,4.05172695459236,5.08409766217766e-05,0.000242734000839059
"SCPEP1","SCPEP1",28.1174493011524,2.0334327613629,0.306315313782362,6.63836468459315,3.17182333685108e-11,3.64637376925399e-10
"PPP1R15A","PPP1R15A",58.110910374069,2.03438685274976,0.255331563231657,7.96762776603537,1.61749197829767e-15,2.84780477438865e-14
"LOC100499467","LOC100499467",20.8688358674521,2.03735576202426,0.354249027553364,5.75119648484384,8.86140538652879e-09,7.66502995910189e-08
"DIXDC1","DIXDC1",12.2760081067948,2.0416579129708,0.456990852874155,4.46761220740019,7.90975248226375e-06,4.36894285667295e-05
"IGSF9","IGSF9",177.662912115942,2.04992294299611,0.128017352290717,16.0128522135101,1.03934074147928e-57,1.60273510203287e-55
"PLEKHM3","PLEKHM3",20.9904383087072,2.0504453368199,0.350534586436558,5.84948081062182,4.93109765421260e-09,4.38988759979537e-08
"KCNH2","KCNH2",7.4184828367266,2.05235786883258,0.589796691543279,3.47977175569148,0.000501841121588271,0.00194868320903856
"MYT1","MYT1",7.42539421840177,2.05335059398908,0.594603557172773,3.45331030939735,0.000553751605274692,0.00213052237922721
"SPIRE1","SPIRE1",62.515712349471,2.05555496419787,0.207783351437559,9.89277990741997,4.4742746477385e-23,1.30210127275618e-21
"GCGR","GCGR",14.890634526784,2.05616747568182,0.419061427444292,4.90660161261242,9.26679898538431e-07,5.97134366896811e-06
"TUBB2A","TUBB2A",71.2938170176844,2.05624845989897,0.22659097463938,9.07471475053888,1.13975648483848e-19,2.70636690275983e-18
"H1F0","H1F0",316.59376450388,2.05972926596102,0.114468500042326,17.9938521532073,2.17685787974438e-72,5.40828246567603e-70
"FSTL3","FSTL3",18.0466585375097,2.0636405333002,0.382230414742862,5.39894381426574,6.70343616918756e-08,5.15672589712272e-07
"SKI","SKI",23.6792407070129,2.06574959642336,0.331149006140504,6.23812712138076,4.42840731415604e-10,4.51798574347661e-09
"SLC25A27","SLC25A27",18.0804246603929,2.06738853554858,0.381157265514317,5.42397777137721,5.82871335476833e-08,4.51489713438637e-07
"ST3GAL4","ST3GAL4",4.99292404508247,2.06874710200303,0.716107255836384,2.88887884481329,0.00386618002523601,0.012059677102666
"GLS","GLS",53.606664245003,2.06943405109673,0.223777131101057,9.24774591985534,2.29276589314988e-20,5.6857203738445e-19
"ATP6V0D1","ATP6V0D1",5.00684663124134,2.07167834817472,0.715442965749023,2.89565828074892,0.00378364166032973,0.0118462862345353
"ZNF697","ZNF697",4.97003225570945,2.07190693413991,0.721495853890574,2.87168238454512,0.0040829310137957,0.0126475646458285
"PALM","PALM",5.63933139471852,2.0722568627958,0.677118372223113,3.06040560676588,0.0022103742318581,0.00734928889581369
"KLHL26","KLHL26",11.8848423020527,2.07547692601775,0.466719942502065,4.44694288161593,8.71009855974393e-06,4.75986485855497e-05
"CYFIP2","CYFIP2",6.91521434460414,2.07801148884981,0.619287689637076,3.35548651074849,0.000792255201276668,0.00294388500671422
"C18orf45","C18orf45",12.5552348349079,2.07872726957856,0.454427598226834,4.57438605773439,4.77618446917492e-06,2.75719840096604e-05
"HOXC13","HOXC13",6.90101010104884,2.08043193295444,0.612936099367796,3.3942068922034,0.000688276736486747,0.00259791727346521
"SIPA1","SIPA1",118.283343888105,2.08218793044612,0.165933526671136,12.5483256591829,4.06004207075941e-36,2.58149404840323e-34
"SLC45A4","SLC45A4",130.676688740297,2.08279084669573,0.16094897977805,12.9406899600601,2.65236675595138e-38,1.8827593861293e-36
"RHOF","RHOF",7.54838820366659,2.08340326369869,0.584756527388491,3.56285593425203,0.000366842021612061,0.00147750001859724
"FKBP14","FKBP14",56.5234305067792,2.08601066870968,0.247329227520365,8.43414540862511,3.33631692139965e-17,6.78182239659056e-16
"SEMA3F","SEMA3F",32.1217676762887,2.08705587294042,0.290392140431165,7.18702603259726,6.62177889095284e-13,9.00078881469334e-12
"SMOX","SMOX",99.4803594184143,2.08708951067452,0.168840518187756,12.3613071854803,4.23218064134661e-35,2.59264545590439e-33
"IER5","IER5",451.078016206805,2.08761322755502,0.0907231594303048,23.0108082728178,3.63341168184822e-117,3.48184650883398e-114
"FAM126B","FAM126B",37.3795910934572,2.09719045141222,0.266735473024838,7.86243549697242,3.76735579421834e-15,6.41406666690778e-14
"PFKFB4","PFKFB4",27.9361491239499,2.09852767689581,0.309792679378605,6.7739743918582,1.25291858856345e-11,1.5225684587108e-10
"HIC2","HIC2",66.1789225370829,2.1052756792914,0.201220389520834,10.4625365466427,1.28372240043614e-25,4.48500513652376e-24
"LOC497257","LOC497257",1.93154430006017,2.10783560837463,1.16080410917074,1.81584092589097,0.0693947773074432,0.142111855052208
"HSPA6","HSPA6",2.55039127470282,2.10870350543122,1.12333270172941,1.87718518492768,0.0604927173188639,0.126986433351569
"TCAP","TCAP",35.1495865190558,2.10957663513694,0.275926299899133,7.64543516115756,2.08239865305823e-14,3.30620832300937e-13
"LOC728705","LOC728705",2.55505986032319,2.1120856750454,1.00224873705598,2.10734680619251,0.0350875289038697,0.0809795781479986
"SPIRE2","SPIRE2",262.834715175004,2.11486665871552,0.106599734256562,19.8393239295091,1.36278991022573e-87,5.54036043502679e-85
"ANKRD29","ANKRD29",6.41388688683776,2.11586502441572,0.645252598737727,3.27912669945829,0.001041288740226,0.00376446503337968
"BCO2","BCO2",2.56512245738355,2.1160569743406,0.99768568518632,2.12096555634696,0.0339247010868696,0.0786476222190154
"HIP1","HIP1",2.56512245738355,2.1160569743406,0.99768568518632,2.12096555634696,0.0339247010868696,0.0786476222190154
"XLOC_013559","XLOC_013559",2.56512245738355,2.1160569743406,0.99768568518632,2.12096555634696,0.0339247010868696,0.0786476222190154
"LOC606724","LOC606724",2.56512245738355,2.1160569743406,0.99768568518632,2.12096555634696,0.0339247010868696,0.0786476222190154
"XLOC_009943","XLOC_009943",2.56512245738355,2.1160569743406,0.99768568518632,2.12096555634696,0.0339247010868696,0.0786476222190154
"MARK4","MARK4",2.56512245738355,2.1160569743406,0.99768568518632,2.12096555634696,0.0339247010868696,0.0786476222190154
"LINC00312","LINC00312",2.56512245738355,2.1160569743406,0.99768568518632,2.12096555634696,0.0339247010868696,0.0786476222190154
"LOC100133190","LOC100133190",2.56512245738355,2.1160569743406,0.99768568518632,2.12096555634696,0.0339247010868696,0.0786476222190154
"DKFZp686M1136","DKFZp686M1136",3.86626263356148,2.11660385710892,0.832631501674485,2.5420655510298,0.0110199504050654,0.0302091652297421
"OSBP2","OSBP2",3.86666693182241,2.11679271975118,0.827107514778099,2.55927153596118,0.010489177574084,0.0289852474504171
"MEF2B","MEF2B",14.7543899917256,2.1174919895953,0.422801192701624,5.00824507155456,5.49285667082809e-07,3.66627687043929e-06
"SH3PXD2A","SH3PXD2A",78.8635786216244,2.11766934419298,0.184634857354917,11.4694991754577,1.87742680642923e-30,8.62587603940226e-29
"CCDC146","CCDC146",1.9216043438643,2.11848364848814,1.16190741155146,1.82328094943416,0.068260850128309,0.140157264358952
"XLOC_011284","XLOC_011284",1.9216043438643,2.11848364848814,1.16190741155146,1.82328094943416,0.068260850128309,0.140157264358952
"XLOC_010945","XLOC_010945",1.9216043438643,2.11848364848814,1.16190741155146,1.82328094943416,0.068260850128309,0.140157264358952
"BLVRA","BLVRA",34.0365210817204,2.11893099130472,0.288655617318436,7.34068857204045,2.1249774363227e-13,3.0393067468769e-12
"PRRT2","PRRT2",3.85557485966427,2.1204472864795,0.826678521188666,2.56502041861514,0.0103169733538317,0.0285622192560887
"SPAG8","SPAG8",3.19870061470693,2.12093781642919,0.898985461654332,2.35925708133944,0.0183115652192049,0.0465104049566173
"HPSE","HPSE",1.9187151077475,2.12132099301452,1.16222877947803,1.82521808999363,0.0679681249875568,0.139641709775354
"ERN1","ERN1",1.9187151077475,2.12132099301452,1.16222877947803,1.82521808999363,0.0679681249875568,0.139641709775354
"LOC100289488","LOC100289488",1.27998550695943,2.12175386945676,1.42662119988826,1.48725805394098,0.13694666845953,NA
"IGSF3","IGSF3",1.27519699422825,2.12176746017054,1.4274489405108,1.48640515254527,0.137171987762295,NA
"ARID3A","ARID3A",20.5486632849255,2.12570188751448,0.364028208662019,5.83938781922276,5.2392980626976e-09,4.64269635463349e-08
"ARHGAP26","ARHGAP26",58.6205371093959,2.1281185595118,0.214644261277159,9.91463059319285,3.59584148735381e-23,1.0556194615829e-21
"AGT","AGT",13.5782829135408,2.12884269091398,0.451363986347532,4.7164655473307,2.39976981439967e-06,1.45089282694844e-05
"CGNL1","CGNL1",29.0483107606602,2.1318241505277,0.309432182542309,6.8894713310443,5.60001085328432e-12,7.00184022438607e-11
"C18orf8","C18orf8",40.0574905981257,2.13301966905786,0.258462634404441,8.25271967831191,1.54829933850726e-16,2.95476300503747e-15
"ASMTL","ASMTL",153.885955318731,2.13305169346458,0.136678282480178,15.6063688741035,6.58813616858498e-55,9.11200359151919e-53
"KIFC2","KIFC2",25.4192647711092,2.14465025670568,0.326036867198362,6.57793787289971,4.77017448511051e-11,5.37787066321366e-10
"DMPK","DMPK",161.347489242783,2.15006299119253,0.146489815836811,14.6772182005314,9.02163192654591e-49,1.00861844938783e-46
"ZDHHC11","ZDHHC11",91.5319490507497,2.15440575787053,0.182582501212584,11.799628899607,3.92036505375342e-32,1.99225824095288e-30
"LCA5","LCA5",5.87675446029495,2.15525596803949,0.669909309244223,3.21723543515315,0.00129432338507227,0.00458532942543692
"C12orf34","C12orf34",43.1943035213613,2.15868520631729,0.26275877448125,8.21546382448718,2.11345757718316e-16,3.97116902737945e-15
"AHRR","AHRR",5.25323890003192,2.15898388101868,0.71106037037518,3.03628773444303,0.00239510682436341,0.00789114763154704
"DOCK4","DOCK4",5.25364319829285,2.15912301290812,0.705772153246624,3.0592351978977,0.00221902862529808,0.00737623588627329
"TIGD3","TIGD3",9.85065429342945,2.16104978823702,0.519429199353064,4.16043185660057,3.17646384285521e-05,0.000156559290652996
"SIRT2","SIRT2",65.2119442527384,2.16621361873805,0.206151112113123,10.5078919853189,7.94495594379554e-26,2.81238862643697e-24
"LOC100616668","LOC100616668",3.97196193870632,2.17555019114005,0.817033925324629,2.66274156275169,0.00775069159105269,0.0222309069007482
"C4orf32","C4orf32",28.5565235910081,2.18203944032545,0.307175436068733,7.10356097561525,1.21582668108848e-12,1.6102202125847e-11
"ASNS","ASNS",1307.71930600968,2.18224936955751,0.109112925879703,19.9999161599189,5.51651353823523e-89,2.31279830090512e-86
"C19orf51","C19orf51",49.9955032985782,2.1858489726439,0.234222740105476,9.33235163955287,1.03547495428667e-20,2.6260740995671e-19
"FLJ44124","FLJ44124",6.69250854241633,2.18691686948097,0.63554473166539,3.44101171879804,0.00057954343215533,0.00222465083999883
"SGTB","SGTB",22.033523937537,2.19209791105451,0.351052546084747,6.24435838880175,4.25543264446489e-10,4.35143935656563e-09
"DZANK1","DZANK1",8.7335924585918,2.20056585253725,0.555618812619879,3.96056757358709,7.47718297376095e-05,0.000345790716221913
"PNPLA3","PNPLA3",2.68892503917023,2.2011565264086,0.993245089115911,2.21612626181505,0.0266828561294773,0.0642574427301482
"KANK3","KANK3",2.69197643174689,2.20229214249085,0.988168549953549,2.22866042700345,0.0258365071723815,0.0625221104301353
"GPR37L1","GPR37L1",2.69197643174689,2.20229214249085,0.988168549953549,2.22866042700345,0.0258365071723815,0.0625221104301353
"OSTBETA","OSTBETA",2.69197643174689,2.20229214249085,0.988168549953549,2.22866042700345,0.0258365071723815,0.0625221104301353
"EFEMP2","EFEMP2",8.07908051062585,2.20263630279923,0.575249346957071,3.82901139210437,0.000128659051879792,0.0005687281186225
"GRHL1","GRHL1",2.69898763623059,2.20492950177548,0.988774896611703,2.22996104505813,0.0257500291240323,0.062402888498558
"ENO2","ENO2",41.8194999581634,2.20563625430242,0.264267162894492,8.34623655146674,7.04725895167806e-17,1.40484436992144e-15
"SSBP2","SSBP2",17.5491172039315,2.20796976812445,0.401471227405487,5.49969616102625,3.8044625101439e-08,3.04357000811512e-07
"EPAS1","EPAS1",233.274919969575,2.20917436683701,0.116338347461811,18.9892190755262,2.09419635080548e-80,7.20403544677085e-78
"HABP4","HABP4",115.026556890861,2.2114422253868,0.159509036760133,13.8640560453783,1.04592999946055e-43,9.2317084689229e-42
"LPPR2","LPPR2",4.75433451807744,2.21154773617663,0.756570086564857,2.92312341638826,0.00346539129936629,0.0109701957697731
"EPOR","EPOR",7.43653315008831,2.21224487229168,0.601562577650071,3.6774974948301,0.000235533388356969,0.00099087988027504
"CCDC96","CCDC96",52.8880499688515,2.21710477892787,0.233795671529737,9.48308736608016,2.468686372856e-21,6.50685586998744e-20
"CDH3","CDH3",29.1948515124433,2.21913476123814,0.305420278699707,7.26583961839684,3.70728240256068e-13,5.17015599924678e-12
"NRGN","NRGN",108.151491714581,2.22202259628311,0.164433684845251,13.5131837395377,1.30742694972694e-41,1.08946832034389e-39
"C20orf195","C20orf195",27.9570568425679,2.22366746278888,0.336190475622119,6.61430832825943,3.73292975326165e-11,4.25496903736265e-10
"GRHL3","GRHL3",59.9096761822488,2.22634076524871,0.22968648954608,9.69295481701397,3.23044738020058e-22,9.01032890909999e-21
"BMP8B","BMP8B",4.10091596395769,2.22766786437656,0.816261195952329,2.72911155819131,0.00635052165133396,0.0186429254144106
"SLC23A2","SLC23A2",6.15943687924568,2.23091188011133,0.663246768162548,3.36362269248868,0.000769266341650024,0.00286520745129837
"LCAT","LCAT",6.16299239289181,2.23149100064278,0.663532604686844,3.36304649519965,0.000770873791714667,0.00286960121799222
"ERRFI1","ERRFI1",274.015397831687,2.23191567425805,0.125487987354103,17.7858910746573,9.09065996044694e-71,2.03267156715594e-68
"FAM90A1","FAM90A1",2.04845831822764,2.23223905755605,1.14706026611097,1.94605211557394,0.0516484797143873,0.110974578462575
"IGSF8","IGSF8",43.8535115293541,2.23291570357941,0.252964677883299,8.8269861320699,1.07534128681119e-18,2.41250479997641e-17
"RHEBL1","RHEBL1",98.8330243063928,2.23711858383582,0.172783464345837,12.9475270813999,2.4264513438106e-38,1.74081664323866e-36
"C1R","C1R",5.51436235150323,2.24416591833104,0.698125216330167,3.21456074904146,0.00130644267598852,0.00462338035902454
"NUMBL","NUMBL",28.9525246372043,2.24580647829202,0.307512384762615,7.30314156298347,2.81125125469744e-13,3.96173811271227e-12
"ARG2","ARG2",14.4776775756025,2.24681271339529,0.433274688268027,5.18565421482778,2.15257877736358e-07,1.53041848845309e-06
"NEU1","NEU1",633.662378754848,2.24705643785973,0.0863148480215918,26.0332548728769,2.0820708546606e-149,6.98326564653165e-146
"SLC22A4","SLC22A4",3.45739785043844,2.25041399488169,0.890860291587793,2.52611325943234,0.0115332292972319,0.0314363681941615
"JAG2","JAG2",25.6221424914148,2.25325002493927,0.33293094906163,6.76791998848435,1.30646967446015e-11,1.58334210953545e-10
"ENTPD8","ENTPD8",43.5455047061702,2.25363381747228,0.258361350820523,8.72279778037627,2.71410731842085e-18,5.94004303163689e-17
"AVPI1","AVPI1",78.636345069343,2.2626234044067,0.191786215649454,11.7976330923715,4.01444608723804e-32,2.0323701398636e-30
"SLC7A5","SLC7A5",272.742433428444,2.26645481274703,0.119280619017835,19.0010316127563,1.67225126119146e-80,5.90392708424858e-78
"CTIF","CTIF",30.764859159762,2.26977203762687,0.300934471067977,7.54241290328668,4.61354244270421e-14,7.05761521223714e-13
"KLF4","KLF4",21.6474557511578,2.2709431397271,0.359208740291096,6.32207094372695,2.58080835002268e-10,2.71136451244356e-09
"CCDC28B","CCDC28B",25.2197228842289,2.27540010504839,0.331454231265244,6.8648998577047,6.65379129351279e-12,8.25784125751781e-11
"BIK","BIK",21.756847425474,2.27790505172059,0.35823822843314,6.35863196868653,2.03558460158684e-10,2.15884608813352e-09
"ATP1A3","ATP1A3",20.4095555641315,2.27797983497731,0.370345859586767,6.15095261904396,7.70189274941225e-10,7.60949645021025e-09
"HMOX1","HMOX1",70.1703907494483,2.27989089679742,0.215505164084218,10.5792866100715,3.71778080567435e-26,1.34441367355599e-24
"CABLES2","CABLES2",43.6276603008833,2.28049025528743,0.255083816567852,8.94016047733402,3.88605625176277e-19,8.98885011614645e-18
"AOC3","AOC3",4.23686178239968,2.28150719907678,0.807499157872569,2.82539885872775,0.00472217934909768,0.0143918123915253
"IFNAR2","IFNAR2",2.81537471527264,2.28236829140433,0.977997252722436,2.33371646500124,0.0196105733641493,0.0493334806400576
"ANKRD42","ANKRD42",2.81537471527264,2.28236829140433,0.977997252722436,2.33371646500124,0.0196105733641493,0.0493334806400576
"TMEM86A","TMEM86A",2.81537471527264,2.28236829140433,0.977997252722436,2.33371646500124,0.0196105733641493,0.0493334806400576
"SOAT1","SOAT1",5.64426771844322,2.2847773406424,0.695443234369088,3.28535418525592,0.00101854246864438,0.00369208845172008
"IQCJ-SCHIP1","IQCJ-SCHIP1",2.82238591975635,2.2848725945922,0.978603666709564,2.33482938223072,0.0195523356113805,0.0492423755513948
"EGR2","EGR2",2.82462871581114,2.28549189757007,1.03998704143215,2.19761574569502,0.0279765001991132,0.0669878148619137
"CREB5","CREB5",2.82503301407207,2.28571803474274,0.997486454216952,2.29147776902602,0.0219357961987101,0.0545083611413029
"CLEC4A","CLEC4A",2.825437312333,2.28593055951443,0.978856998061083,2.3353059374785,0.0195274442238136,0.0491944400657952
"MFNG","MFNG",8.47712053352086,2.28608721575906,0.568938855623613,4.01815976033713,5.86544255123366e-05,0.000276982672535553
"MBOAT2","MBOAT2",2.82584161059393,2.28615253859303,0.978918026130669,2.33538710859113,0.0195232072623122,0.0491944400657952
"CCL20","CCL20",1.40049455436838,2.2863278406542,1.39968231007942,1.63346198218685,0.102371870264955,NA
"XLOC_014336","XLOC_014336",1.40049455436838,2.2863278406542,1.39968231007942,1.63346198218685,0.102371870264955,NA
"ITPKA","ITPKA",86.7895582474651,2.28707451164433,0.187868426505529,12.1738099061421,4.28599925215879e-34,2.45730623790437e-32
"CSRNP1","CSRNP1",12.0355491034838,2.29416996883259,0.478965095047742,4.78984792953214,1.66907756278575e-06,1.03285722243236e-05
"SEMA6C","SEMA6C",10.628709622161,2.29501654773615,0.510647351573185,4.49432772081505,6.97900778698159e-06,3.89801700541819e-05
"C2CD2L","C2CD2L",282.378401371647,2.30148022020902,0.107296291426258,21.4497648484967,4.5896631390848e-102,3.07874603369808e-99
"CAPN5","CAPN5",488.35426693015,2.30184452524137,0.0985923907388948,23.3470809257218,1.47554547477412e-120,1.64965984079746e-117
"TNNC1","TNNC1",11.391445328723,2.30527509109887,0.495804828067286,4.6495616028693,3.32641320851489e-06,1.97116429352631e-05
"ITPRIP","ITPRIP",133.392647620022,2.30637921458279,0.157285362101116,14.6636609012609,1.10169226041275e-48,1.22151267485103e-46
"RASAL1","RASAL1",8.60397450788419,2.31216735659918,0.567482221326508,4.07443135609503,4.61269158604079e-05,0.000221726514934873
"PI4KAP1","PI4KAP1",28.7947872216629,2.31990094264203,0.315503520750584,7.35301126631797,1.93790595974388e-13,2.77766520896623e-12
"RAB11FIP1","RAB11FIP1",30.2626274866704,2.32253797262259,0.305524620343767,7.6018029905719,2.92033084016282e-14,4.58235772533618e-13
"XLOC_l2_014504","XLOC_l2_014504",382.217407669301,2.32447573640749,0.128491573981998,18.0904915736588,3.78694131740608e-73,1.03149768659794e-70
"ITGA7","ITGA7",28.1362167979042,2.32448627482119,0.322224863302033,7.21386379375189,5.4386158076118e-13,7.46821593397337e-12
"LARP6","LARP6",30.5186349725629,2.33417298974675,0.321485143509322,7.2605936444434,3.85395123428522e-13,5.36354873020441e-12
"DNAJB5","DNAJB5",13.0637312709926,2.3358107064388,0.472180184447368,4.94686304799638,7.54189980827337e-07,4.91413928255442e-06
"GPC2","GPC2",34.1309401168926,2.33851897927053,0.29757313317798,7.85863614196597,3.88338491911502e-15,6.59487241453761e-14
"MSX2P1","MSX2P1",13.0856748586049,2.33872348503802,0.463252484461315,5.04848557424914,4.45326091012477e-07,3.00679156367558e-06
"SAMD4A","SAMD4A",6.5351093381394,2.33944259231405,0.652142007854813,3.58732080457373,0.000334093182670787,0.0013553656300911
"C16orf79","C16orf79",99.2521358556228,2.34345593174401,0.175546125059422,13.3495167207522,1.19219851888955e-40,9.57756606552228e-39
"CSGALNACT2","CSGALNACT2",9.49045201741239,2.34702493237136,0.544651498102597,4.30922331169141,1.63828880723182e-05,8.52240505537885e-05
"PMEL","PMEL",17.5777395680847,2.34975594889358,0.399828292870639,5.876912641732,4.17988642450814e-09,3.76105675863187e-08
"ULBP2","ULBP2",26.3998792660626,2.35295647874851,0.330020667906118,7.12972461293807,1.00569937257666e-12,1.34655317190504e-11
"IL11RA","IL11RA",8.11472842472914,2.35646292396219,0.595217036981781,3.95899777316744,7.52649385144921e-05,0.000347831352087642
"LOC254896","LOC254896",2.94923989411969,2.36181517520268,0.968435200235658,2.43879525922639,0.0147363147586323,0.0387120420602723
"SERPINF1","SERPINF1",2.94923989411969,2.36181517520268,0.968435200235658,2.43879525922639,0.0147363147586323,0.0387120420602723
"KIAA1467","KIAA1467",2.95229128669634,2.36282119659321,0.968688110949323,2.43919706444794,0.0147199386253104,0.0386993330584292
"KCNK7","KCNK7",2.95229128669634,2.36282119659321,0.968688110949323,2.43919706444794,0.0147199386253104,0.0386993330584292
"CARD14","CARD14",2.95269558495727,2.36302494717594,0.972619432197426,2.42954733264705,0.0151176908104403,0.0395358557335023
"SYTL3","SYTL3",2.95269558495727,2.36302494717594,0.972619432197426,2.42954733264705,0.0151176908104403,0.0395358557335023
"BBC3","BBC3",268.605551812978,2.36431146807261,0.116350138513353,20.3206588172757,8.44356439636804e-92,4.04567356934549e-89
"LOC100653007","LOC100653007",2.95970678944097,2.36544163477696,0.973233634170193,2.43049721230998,0.0150781220465895,0.0394631458012182
"GGT8P","GGT8P",5.9355789610956,2.36826181270642,0.693295273355582,3.41594974568905,0.000635599756220782,0.0024156391868153
"XLOC_002872","XLOC_002872",39.3060909550075,2.37196210503333,0.278254340475909,8.52443883166914,1.53552428738236e-17,3.20382485840152e-16
"EVI5L","EVI5L",47.4887931762655,2.37300577148152,0.248832786486747,9.53654783594166,1.47666061242852e-21,3.9621757552682e-20
"BCORL1","BCORL1",48.2462125331894,2.37382858440605,0.249572861106545,9.51156537566252,1.87814721891878e-21,4.9994490255981e-20
"LOC100505573","LOC100505573",113.502502170041,2.37426268348128,0.165109599844356,14.3799190702383,6.91753968834121e-47,6.92579943722281e-45
"LAMP3","LAMP3",3.72116839622547,2.37712408532085,0.877115392709026,2.71016117728701,0.00672505194066762,0.0195949252357023
"PTHLH","PTHLH",3.72817960070918,2.37908380208344,0.8752936466937,2.71804075246073,0.00656697492383531,0.0191860922426338
"UBTD1","UBTD1",154.78425164486,2.38679507625283,0.142533770392701,16.7454707026753,6.1105220734243e-63,1.07866794917185e-60
"XLOC_006150","XLOC_006150",4.51069492524706,2.38784134719359,0.802430720699142,2.97576013180691,0.00292263362260116,0.00942096412321412
"TSC22D3","TSC22D3",185.108570292776,2.39180359884772,0.132818787984596,18.0080215693966,1.68545805163357e-72,4.34848177321461e-70
"LOC100652843","LOC100652843",5.25760876903585,2.39509468295159,0.737585723191159,3.24720857202771,0.0011654294927947,0.0041627801052539
"S1PR2","S1PR2",6.02533376260271,2.39875438103795,0.686584648133468,3.49374893184568,0.00047628871193206,0.00186185587391623
"RHOB","RHOB",44.5577594266784,2.40166223517099,0.255761065448283,9.39025739105949,5.98538100749297e-21,1.54126433006767e-19
